,seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,seed_17,seed_18,seed_19,seed_20,seed_21,seed_22,seed_23,seed_24,seed_25,seed_26,seed_27,seed_28,seed_29,seed_30,seed_31,seed_32,seed_33,seed_34,seed_35,seed_36,seed_37,seed_38,seed_39,seed_40,seed_41,seed_42,seed_43,seed_44,seed_45,seed_46,seed_47,seed_48,seed_49,seed_50,seed_51,seed_52,seed_53,seed_54,seed_55,seed_56,seed_57,seed_58,seed_59,seed_60,seed_61,seed_62,seed_63,seed_64,seed_65,seed_66,seed_67,seed_68,seed_69,seed_70,seed_71,seed_72,seed_73,seed_74,seed_75,seed_76,seed_77,seed_78,seed_79,seed_80,seed_81,seed_82,seed_83,seed_84,seed_85,seed_86,seed_87,seed_88,seed_89,seed_90,seed_91,seed_92,seed_93,seed_94,seed_95,seed_96,seed_97,seed_98,seed_99
10,0.49567422,0.50804734,0.5052892,0.5008639,0.5165865,0.5077117,0.50029486,0.50162333,0.4936963,0.51043797,0.4960104,0.5178643,0.49110284,0.5124683,0.47607473,0.494176,0.48884925,0.5079301,0.48773324,0.50819665,0.4797373,0.5304388,0.50911283,0.49696445,0.48684156,0.48589805,0.50681263,0.5051981,0.5004819,0.50370044,0.48090905,0.51046103,0.48295704,0.4958098,0.5089536,0.50428873,0.5063633,0.4932681,0.49865162,0.49656737,0.49458507,0.49315616,0.5088605,0.52189153,0.49551633,0.50838697,0.48236123,0.51522124,0.47290307,0.51534545,0.50183713,0.4858617,0.5072168,0.48106432,0.50942457,0.46385613,0.5151583,0.50837857,0.4746392,0.494616,0.48789573,0.5067702,0.47679657,0.51032543,0.50733435,0.5108876,0.48242342,0.49855882,0.4874507,0.4983822,0.5054039,0.50062466,0.50119555,0.53110087,0.49862865,0.5132542,0.49183893,0.49190065,0.49449667,0.50421125,0.48860857,0.48083892,0.4924115,0.50187635,0.5039457,0.49752384,0.50485533,0.4989934,0.49576116,0.51531214,0.49647087,0.4910598,0.4874751,0.49476686,0.49274975,0.49910486,0.5060799,0.4945739,0.52025837,0.5036299
11,0.49205935,0.5081527,0.5123928,0.4972482,0.49108788,0.505968,0.51006156,0.49606642,0.49301934,0.49734992,0.50769806,0.4817784,0.5119597,0.4805754,0.5050348,0.486573,0.49000138,0.48773098,0.4976009,0.4941579,0.5141673,0.5122857,0.49413234,0.4956306,0.500657,0.501684,0.48458946,0.50269145,0.5210158,0.52360743,0.47501546,0.4923918,0.47891232,0.5221732,0.5199153,0.51464903,0.48830482,0.4946021,0.5026444,0.50737554,0.5174604,0.52097476,0.4736776,0.48194382,0.5005057,0.5107803,0.5032908,0.5237187,0.51131666,0.5086142,0.49995506,0.4910619,0.49947757,0.48145765,0.49940765,0.51555103,0.49341792,0.508988,0.5051361,0.5047402,0.49351907,0.48152465,0.5026474,0.50912625,0.5132892,0.49965525,0.4860044,0.5198331,0.51543206,0.50498813,0.46240452,0.5052662,0.4947414,0.49403957,0.48166808,0.49931583,0.503085,0.49425894,0.505193,0.4928019,0.4899344,0.4912327,0.5107973,0.50227517,0.50154656,0.47723338,0.47821623,0.48573026,0.51476794,0.4921404,0.49764484,0.51747936,0.49240988,0.5130396,0.50552315,0.5175312,0.48395395,0.5191694,0.4930073,0.48884544
12,0.502277,0.5095579,0.49871513,0.48613536,0.5037688,0.48852754,0.5025099,0.50177705,0.48516345,0.51022685,0.5156927,0.4928414,0.51481813,0.47936016,0.47211227,0.48634484,0.49370506,0.51474905,0.5184591,0.4799975,0.49335095,0.50409627,0.4850674,0.50270903,0.49780017,0.5037883,0.48837966,0.5017994,0.5280845,0.51462543,0.50391096,0.4867763,0.4892209,0.49921042,0.5210559,0.5022904,0.48005038,0.5107089,0.4910466,0.49205542,0.5044334,0.504943,0.50022465,0.52556986,0.48013633,0.49168694,0.5068015,0.5118295,0.5079685,0.52391315,0.4832173,0.47212243,0.5001992,0.49980885,0.49476162,0.5063715,0.4874989,0.5108527,0.50631374,0.4742929,0.49755558,0.48375177,0.4999466,0.4933188,0.5070297,0.49070823,0.49237472,0.49632406,0.49987224,0.50465155,0.50053525,0.48052755,0.5048022,0.5019287,0.48890725,0.50575507,0.5054275,0.50017226,0.5173057,0.48944914,0.50315446,0.5071451,0.50408953,0.5087637,0.5083799,0.50771636,0.49562243,0.49215305,0.50048053,0.52526724,0.4998479,0.49720156,0.5005973,0.5142365,0.49624318,0.50383604,0.50005037,0.49482957,0.4993001,0.5061208
13,0.48554695,0.49253315,0.49707866,0.48475435,0.49130768,0.493528,0.48210445,0.51545477,0.47819144,0.4936358,0.5005571,0.50733006,0.4919932,0.50638175,0.48850363,0.50881726,0.50378203,0.50437254,0.50021935,0.49791896,0.49043453,0.504117,0.5032121,0.50156164,0.50307137,0.4867998,0.48505285,0.47982964,0.5136817,0.5013258,0.503028,0.49700162,0.47612596,0.5042518,0.4867101,0.5069632,0.5085737,0.49144733,0.48247004,0.5045957,0.49217287,0.50962704,0.49663234,0.527217,0.49543247,0.48087376,0.48661184,0.50569564,0.5007646,0.49874216,0.5169984,0.5043942,0.49875084,0.48431852,0.51116925,0.4818943,0.50004506,0.4987226,0.49566337,0.49444118,0.4917817,0.48362038,0.51812416,0.5157237,0.5095441,0.47697213,0.49329066,0.5276766,0.48790902,0.4945566,0.49401885,0.49133226,0.47463626,0.50965595,0.49873215,0.4866403,0.4976766,0.4889461,0.5226389,0.4978146,0.48386428,0.49967286,0.4964758,0.4924729,0.48173833,0.49973157,0.48766333,0.49772292,0.50068134,0.48774016,0.5053554,0.5047938,0.50919867,0.5125796,0.50843984,0.48515347,0.4921159,0.51102304,0.5036734,0.49513483
14,0.4805243,0.50670844,0.4682718,0.4997199,0.50573957,0.48748565,0.4958832,0.5070709,0.49954283,0.5114755,0.49965048,0.5091017,0.49498266,0.49656868,0.49731258,0.4970704,0.49287775,0.49498677,0.49741396,0.4946402,0.5138019,0.48775592,0.5017627,0.49664187,0.50929147,0.5082938,0.5323643,0.5016036,0.52000326,0.49174654,0.514912,0.509426,0.5032504,0.51115775,0.48761287,0.50134295,0.5096976,0.5138389,0.53710306,0.4824738,0.49474335,0.4875589,0.4851353,0.49467164,0.501228,0.48775578,0.4987321,0.502604,0.5125645,0.49952886,0.49542645,0.4938697,0.50216496,0.4830755,0.5276947,0.501559,0.51624817,0.48729318,0.50931984,0.50085187,0.5084168,0.49756926,0.49839205,0.51122046,0.49936002,0.48883146,0.5149776,0.51775795,0.4897064,0.5222943,0.51044804,0.49872777,0.5092807,0.51653063,0.4917869,0.5199779,0.49582702,0.51473165,0.50645304,0.50937897,0.4869728,0.5141454,0.497814,0.495936,0.51372117,0.52343446,0.5012452,0.48870558,0.47454044,0.51261824,0.5210499,0.5067485,0.49515623,0.48540235,0.517884,0.49229705,0.50090057,0.49783552,0.50525093,0.48871118
15,0.48468724,0.51214546,0.48221654,0.49590933,0.502206,0.51074666,0.4777245,0.52772,0.51834184,0.49941358,0.5052844,0.49070466,0.49571517,0.48941424,0.5018065,0.4770088,0.4924954,0.51562065,0.48896915,0.49653834,0.5108628,0.4904594,0.49260777,0.51224035,0.5094953,0.4846571,0.47663715,0.5024813,0.49751392,0.49830845,0.5118707,0.4841866,0.49057528,0.47433966,0.5007814,0.50563616,0.52200675,0.48600823,0.49418095,0.5091992,0.5031827,0.52065504,0.50135833,0.47686607,0.50028795,0.5115541,0.4973531,0.5161853,0.5029902,0.49755546,0.51018316,0.47695315,0.50194776,0.5104593,0.5073189,0.4965519,0.50307435,0.49079067,0.49978366,0.5137923,0.5269761,0.5041899,0.5041755,0.49751616,0.4941257,0.5070684,0.4828397,0.52188754,0.5139197,0.46065405,0.48942965,0.49112785,0.5152065,0.51621485,0.4973057,0.49933565,0.51068234,0.5026611,0.5071423,0.50013876,0.49211857,0.49825847,0.4707333,0.48393965,0.51287997,0.48617482,0.49927193,0.48706847,0.50260735,0.5029553,0.49385992,0.5167534,0.5071145,0.48501438,0.50282526,0.5063227,0.5020471,0.49939117,0.5090841,0.49672586
16,0.4965548,0.49889892,0.5097176,0.5076908,0.48976427,0.49831554,0.48751584,0.51712567,0.49673605,0.5004232,0.51457655,0.510355,0.51224744,0.48457232,0.48191756,0.47618157,0.51313555,0.48447785,0.4811882,0.49245614,0.48496604,0.50105137,0.5082192,0.51155704,0.5116773,0.5052178,0.47613168,0.50664246,0.500084,0.49466056,0.48720556,0.5131936,0.5051054,0.5149022,0.52587265,0.48882407,0.5113732,0.486448,0.5030514,0.5040257,0.50707823,0.50524,0.532591,0.49837014,0.50136477,0.50193787,0.4929943,0.50473887,0.486738,0.49680254,0.5008463,0.51226395,0.5124119,0.51240134,0.49699008,0.5143096,0.5170593,0.50698465,0.48877588,0.49282837,0.49125364,0.48688874,0.4946815,0.5105568,0.50986785,0.5162737,0.49898148,0.5122457,0.48430243,0.5006499,0.5057266,0.47569484,0.4908642,0.48615593,0.5051449,0.4984745,0.50521684,0.49637473,0.5108906,0.4977072,0.49895293,0.5141053,0.4980013,0.49875492,0.49367335,0.52491975,0.48574814,0.48855555,0.48970354,0.49698624,0.50393414,0.5088158,0.48930633,0.5112073,0.5050008,0.48109078,0.49446204,0.49045712,0.5166257,0.5151367
17,0.51450527,0.480653,0.50844425,0.48761576,0.52689034,0.49250934,0.49494028,0.50729805,0.49632257,0.4979957,0.49979404,0.5072285,0.47805712,0.50736034,0.49577224,0.5219602,0.4931214,0.50578487,0.50559705,0.5205992,0.4711438,0.49376634,0.50884324,0.5103591,0.5082254,0.49976778,0.51045734,0.5049527,0.5127642,0.47997364,0.4965337,0.51515293,0.4976484,0.48171324,0.485562,0.5064171,0.51975757,0.49123582,0.51782787,0.48900118,0.50559497,0.5037405,0.512191,0.49405137,0.4754938,0.49142933,0.48317167,0.50259954,0.4962945,0.50283146,0.5142611,0.5205041,0.4829498,0.49731714,0.4907081,0.5182412,0.5012604,0.4830568,0.4910981,0.49530065,0.5119477,0.50344384,0.4964563,0.4865721,0.49423063,0.50629157,0.49017426,0.50195736,0.5021068,0.50621927,0.51390475,0.49548954,0.5040646,0.5081189,0.5111574,0.5146879,0.48975787,0.5015046,0.48123547,0.4963643,0.49078035,0.48547915,0.51667154,0.5124305,0.49846444,0.506623,0.49695593,0.48829424,0.49086115,0.49725568,0.5065991,0.48398724,0.4982255,0.49584943,0.4902668,0.48831755,0.51485306,0.510424,0.47419992,0.50240916
18,0.5164081,0.50321084,0.5202768,0.5025283,0.47511923,0.5029398,0.49567315,0.49701,0.5099566,0.5204811,0.4887522,0.47346267,0.5015726,0.5021215,0.49935794,0.518372,0.50018144,0.5233442,0.48357576,0.50910807,0.49796212,0.48431438,0.49713865,0.51391995,0.49759656,0.51093507,0.50623375,0.50200534,0.497699,0.49292526,0.48182666,0.49108276,0.4975053,0.5053636,0.4811963,0.50771165,0.49983513,0.50822204,0.49071282,0.5094346,0.4983127,0.49515986,0.5055638,0.5051691,0.50800145,0.48290053,0.47800538,0.49330336,0.5103488,0.50446576,0.4922223,0.51420796,0.5263293,0.518503,0.47224277,0.4896267,0.49365515,0.4987848,0.47653338,0.50001884,0.5112894,0.49562466,0.5144779,0.5084037,0.49396533,0.5124061,0.50590885,0.49455854,0.49325725,0.5096931,0.5174513,0.5111771,0.50891644,0.5171091,0.48944035,0.5010027,0.48630074,0.50493324,0.47641,0.5052007,0.51643014,0.5088227,0.5174933,0.4758903,0.4897596,0.49379405,0.51866573,0.49923068,0.50489306,0.47636443,0.4837039,0.5096408,0.5041663,0.49854738,0.5309454,0.53688115,0.5008364,0.49015027,0.47155082,0.47912946
19,0.5150563,0.4995304,0.5063565,0.47187337,0.507142,0.5050198,0.49854252,0.49298355,0.50275534,0.47921538,0.5033156,0.51299983,0.51168156,0.5094397,0.51140785,0.5209609,0.49055624,0.48254374,0.48643914,0.47992045,0.4968651,0.48870406,0.49047822,0.4858259,0.5046431,0.5139954,0.50271904,0.4978152,0.5213468,0.50725585,0.49709833,0.48212573,0.50755596,0.48314333,0.51465917,0.5021457,0.50367874,0.49361593,0.5180145,0.48460665,0.47275105,0.47513095,0.5128127,0.48662052,0.5073351,0.49544644,0.4928532,0.5084159,0.50710726,0.48269123,0.5008858,0.4858608,0.48514768,0.5170701,0.504771,0.4963354,0.48027214,0.488043,0.47010562,0.5060909,0.49748322,0.47931167,0.5055517,0.52165735,0.51349497,0.51321936,0.4982754,0.5069341,0.49436194,0.48363882,0.4917274,0.4844489,0.480916,0.5054956,0.50973564,0.5018817,0.502712,0.48679042,0.49609798,0.5074595,0.51151437,0.49291193,0.49366033,0.4901899,0.48783076,0.48543724,0.48659822,0.49230936,0.5155982,0.5082354,0.46548444,0.5059567,0.4878671,0.50935304,0.508691,0.5001752,0.5001103,0.5207641,0.48162118,0.48234886
20,0.49060297,0.5174906,0.5237657,0.5030673,0.48691615,0.52987194,0.51290524,0.50319505,0.4996934,0.49005038,0.50504196,0.5006498,0.48639882,0.47906962,0.4936458,0.48942766,0.51753,0.49886033,0.50598764,0.48968497,0.5084057,0.51077783,0.47928134,0.48421386,0.5016881,0.49843013,0.5036451,0.5190309,0.4847837,0.49153805,0.48046315,0.5028858,0.4843739,0.50370884,0.49952766,0.50054497,0.5003999,0.46514216,0.5112824,0.5027213,0.48931393,0.49571493,0.47374788,0.4983866,0.49016973,0.5140406,0.5199783,0.49285632,0.49993193,0.49869403,0.5009993,0.4825885,0.50587183,0.4838603,0.5147446,0.4965635,0.5003383,0.48542956,0.49499634,0.51434124,0.48583186,0.5190723,0.50940907,0.4851494,0.5125283,0.4748577,0.49812746,0.51151633,0.51187533,0.48785403,0.49844837,0.49030343,0.4940217,0.532401,0.501635,0.49672315,0.5169847,0.50964874,0.4998589,0.4885948,0.49594042,0.5111012,0.48365015,0.4804101,0.47422567,0.49869177,0.5041736,0.48686883,0.5325621,0.5052485,0.4941054,0.5055325,0.50859404,0.48849466,0.49759182,0.47964412,0.4867527,0.51563233,0.47605807,0.4973222
