,seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,seed_17,seed_18,seed_19,seed_20,seed_21,seed_22,seed_23,seed_24,seed_25,seed_26,seed_27,seed_28,seed_29,seed_30,seed_31,seed_32,seed_33,seed_34,seed_35,seed_36,seed_37,seed_38,seed_39,seed_40,seed_41,seed_42,seed_43,seed_44,seed_45,seed_46,seed_47,seed_48,seed_49,seed_50,seed_51,seed_52,seed_53,seed_54,seed_55,seed_56,seed_57,seed_58,seed_59,seed_60,seed_61,seed_62,seed_63,seed_64,seed_65,seed_66,seed_67,seed_68,seed_69,seed_70,seed_71,seed_72,seed_73,seed_74,seed_75,seed_76,seed_77,seed_78,seed_79,seed_80,seed_81,seed_82,seed_83,seed_84,seed_85,seed_86,seed_87,seed_88,seed_89,seed_90,seed_91,seed_92,seed_93,seed_94,seed_95,seed_96,seed_97,seed_98,seed_99
10,0.49551073,0.50916594,0.5053407,0.5008567,0.51691264,0.5088025,0.5007659,0.50185305,0.49385512,0.5094244,0.49615595,0.5183245,0.49701574,0.512394,0.4776844,0.49422947,0.49008232,0.50897807,0.48771477,0.5121577,0.4801065,0.5304383,0.5093807,0.49825138,0.48685822,0.48643926,0.5082282,0.50515,0.50210005,0.503751,0.48085588,0.5105934,0.48417675,0.49593574,0.5095075,0.50529414,0.50719917,0.49372995,0.49894097,0.49709022,0.49742752,0.4938039,0.50882334,0.5231042,0.4984648,0.5094383,0.4827099,0.51598424,0.4728065,0.51517063,0.5026558,0.4859869,0.50703776,0.48173404,0.5118076,0.46388364,0.5153441,0.51011735,0.47456434,0.49485722,0.48784006,0.506616,0.47704417,0.5103267,0.5078634,0.51398844,0.48328745,0.4982193,0.48802415,0.4988123,0.50548553,0.5013705,0.50155085,0.53264445,0.49884564,0.5131553,0.4923937,0.49209294,0.49561927,0.5047193,0.4901173,0.48057953,0.49229863,0.50311714,0.50388,0.49825504,0.5055831,0.49890432,0.49651724,0.5153693,0.49745852,0.49119806,0.48755363,0.49453014,0.49438116,0.4985252,0.5056095,0.49604917,0.5207307,0.5063126
11,0.49191576,0.5085505,0.5122926,0.49754217,0.49240977,0.5075354,0.51004386,0.4962373,0.49334428,0.49710423,0.50796103,0.4818847,0.51380175,0.48040697,0.50559765,0.48657164,0.49093142,0.48851287,0.49752772,0.4974909,0.5145822,0.5124176,0.49453935,0.49779853,0.5009257,0.5032111,0.4856112,0.50285083,0.5215892,0.52374387,0.4749468,0.49296436,0.48013854,0.52203166,0.5211212,0.5153848,0.48954853,0.49563637,0.50279015,0.5071905,0.51774937,0.5210464,0.4735443,0.48276573,0.5006584,0.510797,0.50318354,0.5249198,0.5112423,0.50899535,0.5014827,0.49129438,0.49925178,0.48308185,0.4997052,0.51580954,0.4937504,0.509292,0.50520176,0.50493085,0.49257886,0.4811573,0.50268936,0.5090327,0.51318187,0.5031166,0.48587766,0.5198745,0.5154313,0.5070067,0.46243,0.50573516,0.49595854,0.4942799,0.48207167,0.49963322,0.5041929,0.494403,0.505995,0.4931114,0.49084592,0.4910765,0.51085716,0.50447446,0.50246215,0.47736156,0.47819883,0.48565656,0.51519996,0.49234635,0.4981916,0.51714957,0.49299234,0.5127102,0.5062289,0.51734096,0.48414823,0.52119875,0.49318862,0.49105477
12,0.50221264,0.5109494,0.49873078,0.48623556,0.5042815,0.48982936,0.50311327,0.50176597,0.48561934,0.5099101,0.51590556,0.49322423,0.5164636,0.47927552,0.47253874,0.48634392,0.494781,0.51507884,0.5181294,0.48121494,0.4937905,0.5042275,0.4849876,0.5038772,0.4980385,0.5058057,0.48948774,0.5022046,0.5307262,0.5146204,0.5039873,0.48707497,0.49014086,0.49926805,0.52357703,0.5029283,0.48097333,0.511011,0.49168903,0.49199632,0.5051148,0.5062541,0.50022656,0.52611214,0.48115188,0.4927075,0.5065924,0.5123979,0.5078529,0.52436805,0.48500478,0.47241005,0.49984097,0.49953967,0.49626666,0.5065342,0.48790914,0.511148,0.50634813,0.47465435,0.4976795,0.48315898,0.49995875,0.49312207,0.5067531,0.494337,0.49283364,0.4962621,0.50143003,0.5058037,0.50077575,0.48030025,0.5047918,0.50273854,0.4892073,0.50578415,0.5060464,0.5002754,0.5183462,0.4910389,0.50410056,0.5067695,0.5037715,0.50935876,0.50879693,0.5084243,0.49525368,0.49196488,0.50222784,0.5258669,0.50010073,0.49718,0.5013757,0.5142071,0.49709585,0.50366837,0.49908882,0.49675298,0.49962732,0.50584924
13,0.48541948,0.4935711,0.49700102,0.48479804,0.4918049,0.49453282,0.48235452,0.5155765,0.47842002,0.49372205,0.5008268,0.5074496,0.49456373,0.5062442,0.4886267,0.5087729,0.5053397,0.5052565,0.5002255,0.49873322,0.49107322,0.5043071,0.50312215,0.5038405,0.5030879,0.48906124,0.48664328,0.48029622,0.5144751,0.50164527,0.5031623,0.49842438,0.47659698,0.5047012,0.48806906,0.5074433,0.5095804,0.49226946,0.482679,0.5050812,0.49541053,0.50980854,0.49645323,0.52797586,0.4982497,0.4818295,0.48622304,0.50672036,0.5007941,0.49918723,0.51929194,0.5046547,0.49872783,0.48649713,0.5130936,0.4823443,0.5005027,0.4994971,0.49570924,0.49484485,0.49210906,0.48365036,0.5177539,0.51567894,0.50922555,0.47930235,0.4940028,0.5277683,0.4896354,0.4945025,0.49414858,0.49126378,0.4740613,0.5095327,0.49918023,0.48670596,0.499095,0.4891834,0.5233078,0.49928403,0.48441505,0.49920803,0.49665928,0.4953795,0.48235646,0.5025769,0.48758933,0.49754348,0.50420755,0.4880052,0.5064725,0.5042988,0.51098585,0.51227987,0.5081048,0.48451737,0.49155736,0.5130052,0.5038066,0.49460724
14,0.48030865,0.5066239,0.4682327,0.49986377,0.50646764,0.48676243,0.49615008,0.50698334,0.49964347,0.51131266,0.4996937,0.5090699,0.4964751,0.49638355,0.49773592,0.49703708,0.49275032,0.49479768,0.49735975,0.49553442,0.51379406,0.4878047,0.50187176,0.49724713,0.5094826,0.50945884,0.5318284,0.5018182,0.52214617,0.49183086,0.5149545,0.5088797,0.50364274,0.5109469,0.48865134,0.50134325,0.5094114,0.5144286,0.53731227,0.4829749,0.49533904,0.4870194,0.4850141,0.4955502,0.5033141,0.48718965,0.49860877,0.5030811,0.5124832,0.49947917,0.49520755,0.49401435,0.5018841,0.4838832,0.5279024,0.5016914,0.516206,0.48693973,0.509219,0.50112575,0.50894904,0.49747196,0.4983641,0.51122415,0.4992869,0.48982972,0.5155603,0.518335,0.4897144,0.5227383,0.51052326,0.49891457,0.5104649,0.5174793,0.4917666,0.519887,0.49585775,0.51467645,0.5071691,0.5095227,0.487056,0.51402164,0.49744087,0.4957446,0.5136409,0.5226597,0.50178343,0.48845074,0.47557303,0.51260984,0.521217,0.507075,0.49347714,0.48548073,0.51787996,0.4915528,0.50154346,0.49759105,0.5055054,0.49224344
15,0.484556,0.513378,0.4821949,0.4959675,0.5036801,0.5112319,0.47816956,0.52795523,0.5183082,0.49895963,0.505408,0.49113917,0.49738666,0.48931462,0.50146997,0.4771476,0.4938113,0.5154158,0.4891089,0.4991693,0.5109001,0.49031574,0.49260384,0.51321006,0.509506,0.48396724,0.47747567,0.5023612,0.49960566,0.4984299,0.51177794,0.48440006,0.4904429,0.47439584,0.50107014,0.5058198,0.5227142,0.48721835,0.49430972,0.5094496,0.50220793,0.52081054,0.5011193,0.47791746,0.50410396,0.51284415,0.4974987,0.5168781,0.5029309,0.49767235,0.51016134,0.47704205,0.50180775,0.5118842,0.50794095,0.49632245,0.5031421,0.49117994,0.49997103,0.5138663,0.5273207,0.50416094,0.5040339,0.49746105,0.49425638,0.50910664,0.48359734,0.5222684,0.51419723,0.462482,0.4894883,0.49266517,0.5155471,0.51826483,0.49740005,0.49916616,0.5109915,0.5030066,0.50717914,0.5007327,0.4930532,0.4980132,0.47042984,0.48293266,0.5128294,0.4868683,0.49947163,0.48679549,0.50332344,0.5031556,0.4946741,0.51677406,0.5064131,0.48439157,0.50373095,0.5065596,0.5021854,0.49949303,0.50932187,0.49767154
16,0.49645486,0.5004026,0.509811,0.5080934,0.49063602,0.49845946,0.48769486,0.5172104,0.4967871,0.5001593,0.5149589,0.5104963,0.5133108,0.4843999,0.48193085,0.47613817,0.5129516,0.48553666,0.4809151,0.49554098,0.48512825,0.5009278,0.5083186,0.5126429,0.5119748,0.5073674,0.47636205,0.5070252,0.5012877,0.49465582,0.4872244,0.51291364,0.50495195,0.51494277,0.5263744,0.4889486,0.5117937,0.48673177,0.50304866,0.5041015,0.5084767,0.5051687,0.53257346,0.4990914,0.5026951,0.50216085,0.49289125,0.50553405,0.48658818,0.4967994,0.50077814,0.5124309,0.51217383,0.51452744,0.49721488,0.5142457,0.5171336,0.5065844,0.4887255,0.4935503,0.49162096,0.48680443,0.4949529,0.5100861,0.50977063,0.5163352,0.49993837,0.5126609,0.48512042,0.5022015,0.5058456,0.47637677,0.49307883,0.48778754,0.5051851,0.49864694,0.506249,0.49645075,0.5113099,0.49836403,0.49960032,0.51390904,0.49756148,0.49994904,0.4939808,0.5248944,0.4862545,0.48824802,0.49052298,0.49697882,0.5047861,0.5091029,0.48847526,0.51100945,0.50461644,0.4810358,0.49467725,0.4945866,0.51716137,0.51301646
17,0.5144066,0.48186883,0.5085663,0.4876305,0.52718675,0.49306643,0.49552092,0.5075423,0.4964624,0.49702758,0.49986848,0.5076513,0.48452508,0.5072291,0.4970812,0.52209836,0.4942014,0.5070084,0.50553757,0.523359,0.4714803,0.49377748,0.5092138,0.5114972,0.50825125,0.5008223,0.5118623,0.50488156,0.514327,0.47998655,0.4964947,0.513651,0.4987716,0.4819726,0.48600164,0.50718355,0.5205653,0.49181932,0.5180664,0.48956534,0.5079331,0.5042129,0.51210034,0.49563333,0.4777227,0.49272305,0.48342237,0.50339264,0.49620873,0.50302815,0.5150398,0.52065676,0.4828156,0.49840236,0.49266124,0.51835185,0.50145954,0.48480913,0.49104849,0.49559116,0.51221305,0.5032686,0.49667403,0.48647603,0.49522626,0.5094519,0.49126884,0.5014241,0.5028825,0.507188,0.51397145,0.4961916,0.5051969,0.5095503,0.5113129,0.51450086,0.49043682,0.5016958,0.482174,0.4968449,0.49234492,0.48507816,0.5157184,0.5116861,0.49845982,0.5073207,0.49792707,0.4881549,0.49133524,0.4976713,0.5074891,0.48398846,0.49801993,0.49558717,0.4916965,0.4878577,0.5145458,0.512181,0.47482055,0.50436616
18,0.5164427,0.50377786,0.52016056,0.5028504,0.47646964,0.5044923,0.4957546,0.49706617,0.5102153,0.5200821,0.48895046,0.4734018,0.50618905,0.5020185,0.49995655,0.5183485,0.5012627,0.5241707,0.4835257,0.5124777,0.49831405,0.48444876,0.49742022,0.51467043,0.4978627,0.512854,0.5070488,0.50218004,0.49836728,0.4930381,0.48175776,0.49148136,0.4986485,0.5051667,0.48232013,0.50910705,0.50095266,0.5094074,0.4910137,0.5091791,0.50183785,0.49541315,0.50548065,0.5060762,0.5077179,0.48333058,0.4781593,0.49449313,0.5102024,0.50481874,0.49427056,0.5143794,0.5260341,0.51938814,0.47310773,0.4907145,0.4939371,0.49926704,0.4765086,0.50011116,0.5105781,0.49527398,0.51450336,0.5081947,0.4938366,0.5155664,0.5057165,0.49473128,0.49440506,0.51116556,0.51750773,0.5116167,0.5097286,0.51759225,0.48986357,0.5013446,0.48774788,0.50508285,0.4773533,0.5057005,0.5153967,0.50850356,0.5174831,0.47785136,0.49068215,0.49387774,0.5186002,0.49926436,0.5052297,0.47655094,0.48417947,0.50928456,0.5045452,0.49819255,0.5314851,0.5364493,0.5005302,0.49175325,0.47157165,0.48140687
19,0.51501316,0.50073767,0.5062549,0.471974,0.5075048,0.5060966,0.4990409,0.49299455,0.503194,0.4789204,0.5035775,0.5132269,0.51391935,0.50930715,0.511496,0.5209625,0.49196342,0.4828138,0.4863546,0.48209372,0.49739933,0.4887115,0.49054798,0.48723784,0.5048671,0.5131518,0.50403756,0.4981226,0.5242553,0.50721806,0.49718913,0.4824557,0.50852215,0.48329335,0.5158864,0.5030018,0.5046609,0.49432558,0.5183866,0.48451233,0.4735613,0.47627506,0.51281035,0.4873517,0.50870746,0.49682146,0.49276567,0.50876766,0.5070195,0.4831079,0.5025119,0.4861388,0.48489243,0.5170461,0.5057987,0.4968013,0.48071685,0.48811457,0.47004974,0.5064874,0.49746215,0.47884434,0.50569445,0.5216297,0.5133053,0.5161607,0.49862218,0.5069492,0.49597448,0.48476747,0.49187675,0.48415762,0.4812092,0.5057402,0.51004803,0.5019328,0.50312126,0.486876,0.4972742,0.50877684,0.5123737,0.4924773,0.49344555,0.49112737,0.48858774,0.48672464,0.48635352,0.49196583,0.51605654,0.50891024,0.4656814,0.5059324,0.4883246,0.5094523,0.5090893,0.49993908,0.4995624,0.5225102,0.48187792,0.4824465
20,0.49049798,0.518915,0.523768,0.5030704,0.4878265,0.5310286,0.5130257,0.5032635,0.5000389,0.4899466,0.50531304,0.50070614,0.4892015,0.47891608,0.49407715,0.48933357,0.5180732,0.4998881,0.50599325,0.49086994,0.508774,0.510896,0.47929522,0.4875924,0.5017187,0.5013469,0.50505227,0.5193683,0.4855466,0.49178842,0.48056284,0.5044467,0.48503956,0.5039346,0.5010492,0.50119895,0.50137126,0.4658746,0.5113385,0.50295097,0.493027,0.49596193,0.47357607,0.49933285,0.49341747,0.5149836,0.51947874,0.4939024,0.4999268,0.4990631,0.50448364,0.4827857,0.50584054,0.48644817,0.5148353,0.4969782,0.5008058,0.48573992,0.49494296,0.5147258,0.48589072,0.5190701,0.51005167,0.4851267,0.5122439,0.47813123,0.4985807,0.5117066,0.5139992,0.48778158,0.49852046,0.49027282,0.49305594,0.5324779,0.50217915,0.49682236,0.51846963,0.50984997,0.5005972,0.4903513,0.49670252,0.5106929,0.4839697,0.48345307,0.47462416,0.50085235,0.5040656,0.4867765,0.5353829,0.5056121,0.49484578,0.5050579,0.51022965,0.48823628,0.49693567,0.47894868,0.48588115,0.5158093,0.47631672,0.49756303
