"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/24/2006","AQS","040130019","1","60","ug/m3 SC","53","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"01/25/2006","AQS","040130019","1","65","ug/m3 SC","56","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"01/26/2006","AQS","040130019","1","88","ug/m3 SC","67","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"01/27/2006","AQS","040130019","1","67","ug/m3 SC","57","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"01/28/2006","AQS","040130019","1","52","ug/m3 SC","48","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"01/29/2006","AQS","040130019","1","59","ug/m3 SC","53","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"01/30/2006","AQS","040130019","1","73","ug/m3 SC","60","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"01/31/2006","AQS","040130019","1","80","ug/m3 SC","63","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/01/2006","AQS","040130019","1","61","ug/m3 SC","54","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/02/2006","AQS","040130019","1","71","ug/m3 SC","59","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/03/2006","AQS","040130019","1","83","ug/m3 SC","65","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/04/2006","AQS","040130019","1","84","ug/m3 SC","65","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/05/2006","AQS","040130019","1","81","ug/m3 SC","64","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/06/2006","AQS","040130019","1","53","ug/m3 SC","49","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/07/2006","AQS","040130019","1","73","ug/m3 SC","60","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/08/2006","AQS","040130019","1","66","ug/m3 SC","56","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/09/2006","AQS","040130019","1","95","ug/m3 SC","71","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/10/2006","AQS","040130019","1","66","ug/m3 SC","56","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/11/2006","AQS","040130019","1","65","ug/m3 SC","56","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/12/2006","AQS","040130019","1","55","ug/m3 SC","51","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/13/2006","AQS","040130019","1","90","ug/m3 SC","68","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/14/2006","AQS","040130019","1","81","ug/m3 SC","64","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/15/2006","AQS","040130019","1","112","ug/m3 SC","79","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/16/2006","AQS","040130019","1","73","ug/m3 SC","60","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/17/2006","AQS","040130019","1","79","ug/m3 SC","63","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/18/2006","AQS","040130019","1","58","ug/m3 SC","52","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/19/2006","AQS","040130019","1","36","ug/m3 SC","33","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/20/2006","AQS","040130019","1","45","ug/m3 SC","42","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/21/2006","AQS","040130019","1","48","ug/m3 SC","44","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/22/2006","AQS","040130019","1","48","ug/m3 SC","44","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/23/2006","AQS","040130019","1","71","ug/m3 SC","59","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/24/2006","AQS","040130019","1","75","ug/m3 SC","61","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/25/2006","AQS","040130019","1","78","ug/m3 SC","62","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/26/2006","AQS","040130019","1","64","ug/m3 SC","55","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/27/2006","AQS","040130019","1","78","ug/m3 SC","62","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"02/28/2006","AQS","040130019","1","58","ug/m3 SC","52","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/01/2006","AQS","040130019","1","33","ug/m3 SC","31","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/02/2006","AQS","040130019","1","65","ug/m3 SC","56","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/03/2006","AQS","040130019","1","57","ug/m3 SC","52","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/04/2006","AQS","040130019","1","44","ug/m3 SC","41","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/05/2006","AQS","040130019","1","51","ug/m3 SC","47","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/06/2006","AQS","040130019","1","59","ug/m3 SC","53","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/07/2006","AQS","040130019","1","63","ug/m3 SC","55","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/08/2006","AQS","040130019","1","49","ug/m3 SC","45","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/09/2006","AQS","040130019","1","37","ug/m3 SC","34","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/10/2006","AQS","040130019","1","147","ug/m3 SC","97","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/11/2006","AQS","040130019","1","10","ug/m3 SC","9","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/12/2006","AQS","040130019","1","8","ug/m3 SC","7","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/13/2006","AQS","040130019","1","20","ug/m3 SC","19","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/14/2006","AQS","040130019","1","31","ug/m3 SC","29","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/15/2006","AQS","040130019","1","31","ug/m3 SC","29","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/16/2006","AQS","040130019","1","41","ug/m3 SC","38","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/17/2006","AQS","040130019","1","30","ug/m3 SC","28","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/18/2006","AQS","040130019","1","21","ug/m3 SC","19","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/19/2006","AQS","040130019","1","14","ug/m3 SC","13","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/20/2006","AQS","040130019","1","12","ug/m3 SC","11","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/21/2006","AQS","040130019","1","18","ug/m3 SC","17","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/22/2006","AQS","040130019","1","19","ug/m3 SC","18","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/23/2006","AQS","040130019","1","38","ug/m3 SC","35","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/24/2006","AQS","040130019","1","43","ug/m3 SC","40","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/25/2006","AQS","040130019","1","30","ug/m3 SC","28","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/26/2006","AQS","040130019","1","21","ug/m3 SC","19","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/27/2006","AQS","040130019","1","31","ug/m3 SC","29","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/28/2006","AQS","040130019","1","27","ug/m3 SC","25","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/29/2006","AQS","040130019","1","29","ug/m3 SC","27","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/30/2006","AQS","040130019","1","29","ug/m3 SC","27","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"03/31/2006","AQS","040130019","1","31","ug/m3 SC","29","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/01/2006","AQS","040130019","1","20","ug/m3 SC","19","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/02/2006","AQS","040130019","1","27","ug/m3 SC","25","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/03/2006","AQS","040130019","1","38","ug/m3 SC","35","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/04/2006","AQS","040130019","1","41","ug/m3 SC","38","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/05/2006","AQS","040130019","1","50","ug/m3 SC","46","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/06/2006","AQS","040130019","1","30","ug/m3 SC","28","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/07/2006","AQS","040130019","1","43","ug/m3 SC","40","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/08/2006","AQS","040130019","1","47","ug/m3 SC","44","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/09/2006","AQS","040130019","1","36","ug/m3 SC","33","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/10/2006","AQS","040130019","1","32","ug/m3 SC","30","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/11/2006","AQS","040130019","1","34","ug/m3 SC","31","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/12/2006","AQS","040130019","1","48","ug/m3 SC","44","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/13/2006","AQS","040130019","1","53","ug/m3 SC","49","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/14/2006","AQS","040130019","1","177","ug/m3 SC","112","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/15/2006","AQS","040130019","1","150","ug/m3 SC","98","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/16/2006","AQS","040130019","1","32","ug/m3 SC","30","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/17/2006","AQS","040130019","1","36","ug/m3 SC","33","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/18/2006","AQS","040130019","1","36","ug/m3 SC","33","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/19/2006","AQS","040130019","1","33","ug/m3 SC","31","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/20/2006","AQS","040130019","1","38","ug/m3 SC","35","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/21/2006","AQS","040130019","1","54","ug/m3 SC","50","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
"04/22/2006","AQS","040130019","1","55","ug/m3 SC","51","WEST PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","208","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
