MMWR_Year,MMWR_Week,Daily AQI Value,Daily Mean PM10 Concentration
2011,34,61.34285714285715,87.15714285714286
2011,35,57.34285714285715,75.54285714285713
2011,36,37.91428571428571,43.7
2011,37,35.128571428571426,43.65428571428571
2011,38,35.114285714285714,38.5
2011,39,42.95714285714285,49.58428571428572
2011,40,29.542857142857144,35.01428571428572
2011,41,31.842857142857138,34.542857142857144
2011,42,37.857142857142854,41.42857142857143
2011,43,33.042857142857144,36.31285714285715
2011,44,58.95714285714286,78.12
2011,45,16.071428571428573,17.37142857142857
2011,46,18.11428571428571,19.62857142857143
2011,47,21.328571428571426,22.927142857142858
2011,48,30.45714285714286,33.51428571428571
2011,49,22.24285714285714,24.12857142857143
2011,50,14.114285714285712,15.239999999999998
2011,51,14.685714285714283,15.907142857142857
2011,52,26.95714285714286,29.142857142857142
2012,1,30.142857142857142,33.33285714285715
2012,2,29.085714285714285,31.699999999999996
2012,3,29.95714285714286,34.787142857142854
2012,4,33.51428571428571,40.042857142857144
2012,5,28.7,31.357142857142858
2012,6,34.042857142857144,37.48571428571429
2012,7,21.657142857142862,23.291428571428572
2012,8,30.114285714285717,32.57142857142857
2012,9,31.82857142857143,37.10000000000001
2012,10,39.557142857142864,45.55714285714286
2012,11,34.714285714285715,37.92857142857143
2012,12,16.88571428571429,18.224285714285713
2012,13,30.599999999999998,33.128571428571426
2012,14,36.42857142857143,42.18571428571429
2012,15,35.74285714285715,39.957142857142856
2012,16,27.38571428571429,29.580000000000002
2012,17,28.3,30.728571428571428
2012,18,26.48571428571429,28.642857142857142
2012,19,36.74285714285714,40.95428571428572
2012,20,37.51428571428571,40.84285714285714
2012,21,47.714285714285715,55.57571428571429
2012,22,33.67142857142857,36.57142857142857
2012,23,31.071428571428573,33.614285714285714
2012,24,40.5,49.614285714285714
2012,25,50.4,61.31428571428571
2012,26,55.957142857142856,75.36571428571428
2012,27,31.985714285714288,35.952857142857134
2012,28,32.371428571428574,38.61714285714286
2012,29,33.18571428571429,38.49142857142857
2012,30,28.257142857142856,31.287142857142857
2012,31,23.12857142857143,25.064285714285713
2012,32,46.771428571428565,57.22285714285714
2012,33,42.98571428571428,54.60285714285713
2012,34,19.614285714285717,21.224285714285713
2012,35,30.54285714285714,33.49142857142857
2012,36,36.671428571428564,43.26
2012,37,25.65714285714285,28.98428571428571
2012,38,30.214285714285715,32.77142857142857
2012,39,34.18571428571429,37.199999999999996
2012,40,38.25714285714286,42.61
2012,41,30.38571428571428,33.0
2012,42,34.05714285714286,37.207142857142856
2012,43,31.914285714285718,34.73571428571429
2012,44,40.87142857142857,45.75857142857143
2012,45,35.75714285714285,39.53285714285714
2012,46,34.042857142857144,38.307142857142864
2012,47,31.400000000000002,34.42
2012,48,40.42857142857143,44.96857142857142
2012,49,39.471428571428575,43.93000000000001
2012,50,29.599999999999998,32.855714285714285
2012,51,15.328571428571431,16.532857142857143
2012,52,18.52857142857143,20.06857142857143
2013,1,18.128571428571426,19.699999999999996
2013,2,27.200000000000006,30.131428571428575
2013,3,25.3,27.76142857142857
2013,4,25.5,28.23857142857143
2013,5,12.714285714285714,13.741428571428571
2013,6,18.714285714285715,20.195714285714285
2013,7,16.071428571428573,17.395714285714284
2013,8,16.885714285714283,18.32428571428571
2013,9,20.185714285714287,22.198571428571434
2013,10,24.400000000000002,26.608571428571427
2013,11,20.057142857142857,21.698571428571427
2013,12,31.54285714285714,34.06
2013,13,31.385714285714283,34.082857142857144
2013,14,30.314285714285713,32.90428571428571
2013,15,41.58571428571429,55.01428571428572
2013,16,28.171428571428574,30.515714285714278
2013,17,33.22857142857142,36.09571428571429
2013,18,45.78571428571429,54.80428571428571
2013,19,32.25714285714285,35.220000000000006
2013,20,31.228571428571428,33.832857142857144
2013,21,32.457142857142856,35.59571428571429
2013,22,35.22857142857142,38.190000000000005
2013,23,33.699999999999996,36.76857142857143
2013,24,35.471428571428575,38.722857142857144
2013,25,33.97142857142857,37.128571428571426
2013,26,37.942857142857136,41.787142857142854
2013,27,57.61428571428571,75.5942857142857
2013,28,36.55714285714286,40.63857142857143
2013,29,22.942857142857143,24.834285714285716
2013,30,17.65714285714286,19.055714285714284
2013,31,28.142857142857142,30.881428571428575
2013,32,26.928571428571427,29.25714285714286
2013,33,37.37142857142857,42.84571428571429
2013,34,31.099999999999998,34.76428571428572
2013,35,28.814285714285713,35.04857142857143
2013,36,30.34285714285715,33.92714285714286
2013,37,13.428571428571429,14.608571428571429
2013,38,28.2,30.522857142857138
2013,39,35.08571428571428,38.35000000000001
2013,40,31.0,34.02428571428572
2013,41,32.47142857142857,37.035714285714285
2013,42,30.199999999999996,32.69
2013,43,38.285714285714285,42.65571428571429
2013,44,33.45714285714285,36.56714285714286
2013,45,27.17142857142857,29.532857142857136
2013,46,37.05714285714286,42.388571428571424
2013,47,24.157142857142855,26.194285714285712
2013,48,14.042857142857141,15.142857142857142
2013,49,18.285714285714285,19.732857142857142
2013,50,23.099999999999998,25.154285714285713
2013,51,27.842857142857145,31.138571428571424
2013,52,17.742857142857144,19.142857142857142
2014,1,27.828571428571426,30.627142857142854
2014,2,29.142857142857142,31.69142857142857
2014,3,31.300000000000004,34.28285714285714
2014,4,38.199999999999996,42.76714285714286
2014,5,34.300000000000004,37.67
2014,6,24.11428571428571,26.034285714285716
2014,7,31.571428571428573,34.46142857142857
2014,8,37.0,40.38571428571429
2014,9,38.25714285714287,42.59285714285715
2014,10,14.971428571428572,16.22
2014,11,29.67142857142857,34.75571428571429
2014,12,31.22857142857143,33.76714285714286
2014,13,43.942857142857136,51.09571428571429
2014,14,31.32857142857143,34.24857142857143
2014,15,28.942857142857143,31.43
2014,16,31.642857142857142,34.152857142857144
2014,17,40.05714285714286,45.74857142857143
2014,18,35.57142857142857,40.67
2014,19,41.34285714285715,46.88428571428572
2014,20,42.02857142857143,52.451428571428565
2014,21,33.87142857142857,37.0
2014,22,33.55714285714286,37.26428571428572
2014,23,39.357142857142854,44.714285714285715
2014,24,39.52857142857143,43.74285714285714
2014,25,35.77142857142857,39.33714285714286
2014,26,34.2,37.05142857142857
2014,27,42.271428571428565,52.14571428571429
2014,28,33.5,38.464285714285715
2014,29,30.257142857142856,34.53285714285715
2014,30,43.38571428571429,54.534285714285716
2014,31,29.314285714285713,32.260000000000005
2014,32,25.37142857142857,28.458571428571435
2014,33,24.857142857142854,27.23714285714286
2014,34,19.957142857142856,22.11714285714286
2014,35,21.542857142857144,23.189999999999998
2014,36,38.699999999999996,45.152857142857144
2014,37,17.77142857142857,19.252857142857142
2014,38,19.199999999999996,21.017142857142858
2014,39,26.014285714285712,28.217142857142857
2014,40,24.61428571428571,26.62714285714286
2014,41,22.914285714285718,24.830000000000005
2014,42,31.52857142857143,34.35142857142857
2014,43,28.657142857142862,31.785714285714285
2014,44,34.75714285714286,38.66285714285714
2014,45,29.142857142857142,31.544285714285714
2014,46,32.285714285714285,35.26
2014,47,36.957142857142856,41.07714285714285
2014,48,37.314285714285724,40.81428571428571
2014,49,27.171428571428574,30.71285714285714
2014,50,21.271428571428572,23.181428571428572
2014,51,13.985714285714286,15.141428571428573
2014,52,17.442857142857143,18.81857142857143
2014,53,16.84285714285714,18.208571428571428
2015,1,23.871428571428574,25.934285714285718
2015,2,14.599999999999998,15.819999999999999
2015,3,23.22857142857143,25.377142857142854
2015,4,16.842857142857145,18.465714285714284
2015,5,19.814285714285717,21.428571428571423
2015,6,23.62857142857143,25.552857142857142
2015,7,29.599999999999998,32.44428571428571
2015,8,17.728571428571428,19.155714285714286
2015,9,13.071428571428571,14.212857142857144
2015,10,25.228571428571428,27.262857142857147
2015,11,17.971428571428568,19.439999999999998
2015,12,23.057142857142857,24.871428571428574
2015,13,30.51428571428571,33.082857142857144
2015,14,32.08571428571428,34.84571428571429
2015,15,32.45714285714286,35.25428571428572
2015,16,28.328571428571426,30.66571428571429
2015,17,20.057142857142853,21.68
2015,18,19.842857142857145,21.747142857142858
2015,19,21.471428571428568,23.108571428571427
2015,20,25.24285714285714,27.43857142857143
2015,21,27.41428571428571,29.73714285714286
2015,22,27.099999999999994,29.5
2015,23,21.457142857142856,23.207142857142856
2015,24,34.01428571428571,37.64857142857143
2015,25,37.97142857142857,42.895714285714284
2015,26,29.28571428571429,31.909999999999993
2015,27,24.2,26.157142857142862
2015,28,29.32857142857143,31.740000000000002
2015,29,20.214285714285715,21.92142857142857
2015,30,29.314285714285713,33.182857142857145
2015,31,26.314285714285713,28.96857142857143
2015,32,33.614285714285714,37.620000000000005
2015,33,30.657142857142862,33.124285714285726
2015,34,34.0,38.53857142857144
2015,35,27.02857142857143,30.824285714285715
2015,36,26.457142857142856,28.678571428571427
2015,37,22.057142857142857,23.952857142857145
2015,38,20.071428571428573,21.677142857142858
2015,39,33.54285714285715,36.534285714285716
2015,40,18.914285714285715,20.451428571428572
2015,41,29.5,32.20285714285715
2015,42,13.5,14.667142857142858
2015,43,21.314285714285713,23.072857142857142
2015,44,17.114285714285714,18.475714285714282
2015,45,26.928571428571427,29.131428571428575
2015,46,24.057142857142853,25.93857142857143
2015,47,34.1,38.57285714285714
2015,48,34.25714285714285,38.38142857142857
2015,49,39.68571428571429,45.35
2015,50,18.599999999999998,20.14428571428571
2015,51,19.714285714285715,21.212857142857143
2015,52,25.842857142857145,28.800000000000004
2016,1,8.814285714285715,9.464285714285714
2016,2,17.185714285714287,18.608571428571427
2016,3,22.32857142857143,24.205714285714286
2016,4,24.82857142857143,26.927142857142858
2016,5,22.657142857142855,25.09714285714286
2016,6,28.01428571428571,30.822857142857142
2016,7,33.15714285714286,36.24857142857143
2016,8,30.857142857142858,34.04714285714285
2016,9,38.65714285714286,42.72571428571428
2016,10,40.628571428571426,45.26714285714286
2016,11,35.81428571428571,39.11000000000001
2016,12,34.114285714285714,37.714285714285715
2016,13,34.28571428571429,38.64428571428572
2016,14,32.01428571428571,36.67857142857143
2016,15,23.271428571428572,28.22714285714286
2016,16,26.228571428571428,28.321428571428573
2016,17,41.614285714285714,48.99714285714284
2016,18,26.357142857142858,28.66714285714286
2016,19,25.014285714285712,27.060000000000002
2016,20,28.97142857142857,32.548571428571435
2016,21,36.285714285714285,39.800000000000004
2016,22,33.971428571428575,36.95285714285715
2016,23,39.92857142857143,43.699999999999996
2016,24,33.51428571428571,37.34571428571428
2016,25,41.67142857142857,46.597142857142856
2016,26,34.1,38.502857142857145
2016,27,27.27142857142857,29.807142857142857
2016,28,36.01428571428572,39.39142857142857
2016,29,42.04285714285714,50.29857142857143
2016,30,37.885714285714286,43.23428571428571
2016,31,21.67142857142857,23.695714285714285
2016,32,26.214285714285715,29.338571428571434
2016,33,31.685714285714287,34.677142857142854
2016,34,22.914285714285715,25.634285714285717
2016,35,27.628571428571426,30.779999999999998
2016,36,26.32857142857143,28.844285714285718
2016,37,31.099999999999998,33.68857142857143
2016,38,34.08571428571429,39.42285714285714
2016,39,32.05714285714286,38.13428571428572
2016,40,29.314285714285713,31.842857142857145
2016,41,33.25714285714286,36.68571428571429
2016,42,40.385714285714286,45.25714285714285
2016,43,38.142857142857146,42.10571428571428
2016,44,28.971428571428568,31.571428571428577
2016,45,20.41428571428571,21.95714285714286
2016,46,39.9,45.942857142857136
2016,47,18.871428571428567,20.400000000000002
2016,48,19.014285714285712,20.728571428571428
2016,49,30.400000000000002,33.08571428571428
2016,50,34.87142857142857,39.84285714285714
2016,51,17.814285714285713,19.5
2016,52,14.914285714285715,16.185714285714287
2017,1,13.685714285714287,14.85142857142857
2017,2,21.58571428571429,23.34142857142857
2017,3,12.771428571428572,13.870000000000001
2017,4,12.05714285714286,13.088571428571429
2017,5,24.5,26.837142857142858
2017,6,27.65714285714285,30.095714285714287
2017,7,21.985714285714288,23.794285714285714
2017,8,12.985714285714286,13.998571428571427
2017,9,14.857142857142858,16.125714285714285
2017,10,24.414285714285715,26.47714285714286
2017,11,29.900000000000002,32.47571428571429
2017,12,26.728571428571428,29.16714285714286
2017,13,32.542857142857144,39.24142857142857
2017,14,27.657142857142855,30.12857142857143
2017,15,34.614285714285714,37.48285714285714
2017,16,31.314285714285717,34.065714285714286
2017,17,37.84285714285714,43.60857142857143
2017,18,35.48571428571429,39.94857142857143
2017,19,27.871428571428567,32.37571428571429
2017,20,25.842857142857145,27.988571428571422
2017,21,27.085714285714285,29.427142857142858
2017,22,33.3,36.07714285714286
2017,23,32.34285714285714,35.144285714285715
2017,24,33.72857142857142,36.96
2017,25,43.57142857142857,48.454285714285724
2017,26,42.58571428571429,47.80571428571428
2017,27,43.74285714285715,49.58428571428571
2017,28,44.94285714285714,53.0
2017,29,27.057142857142857,31.15571428571429
2017,30,21.67142857142857,24.065714285714282
2017,31,22.614285714285717,24.72857142857143
2017,32,29.257142857142856,32.36285714285714
2017,33,22.35714285714286,24.232857142857142
2017,34,31.099999999999998,36.18142857142857
2017,35,34.285714285714285,38.41428571428571
2017,36,40.94285714285714,49.58428571428571
2017,37,30.585714285714285,33.53428571428571
2017,38,30.642857142857142,33.62428571428571
2017,39,36.84285714285714,41.290000000000006
2017,40,39.2,43.74142857142857
2017,41,42.84285714285715,48.23142857142857
2017,42,57.68571428571429,73.96142857142857
2017,43,47.01428571428571,53.50714285714286
2017,44,40.9,45.20857142857143
2017,45,34.04285714285714,37.402857142857144
2017,46,48.300000000000004,56.47857142857142
2017,47,46.35714285714285,54.637142857142855
2017,48,62.285714285714285,80.20857142857143
2017,49,40.18571428571429,46.48142857142858
2017,50,40.42857142857142,46.37571428571429
2017,51,29.12857142857143,32.37428571428571
2017,52,38.857142857142854,43.817142857142855
2018,1,43.87142857142857,51.37285714285714
2018,2,32.68571428571428,40.037142857142854
2018,3,31.2,34.63142857142857
2018,4,22.914285714285715,24.939999999999998
2018,5,35.42857142857142,39.879999999999995
2018,6,35.528571428571425,39.512857142857136
2018,7,25.699999999999996,28.64285714285714
2018,8,24.885714285714283,27.501428571428573
2018,9,17.514285714285712,18.965714285714284
2018,10,24.814285714285717,27.199999999999996
2018,11,22.914285714285715,25.037142857142864
2018,12,24.800000000000004,26.952857142857145
2018,13,28.97142857142857,31.464285714285715
2018,14,34.1,37.26428571428572
2018,15,45.08571428571429,55.769999999999996
2018,16,43.5,50.505714285714284
2018,17,38.0,41.49571428571428
2018,18,36.57142857142857,40.965714285714284
2018,19,41.214285714285715,47.97857142857142
2018,20,33.628571428571426,36.791428571428575
2018,21,34.82857142857143,38.40857142857143
2018,22,38.371428571428574,42.16857142857143
2018,23,38.67142857142858,42.82142857142857
2018,24,37.271428571428565,41.714285714285715
2018,25,29.071428571428573,31.84714285714286
2018,26,33.92857142857143,36.965714285714284
2018,27,37.885714285714286,43.50571428571429
2018,28,52.92857142857142,77.0457142857143
2018,29,34.271428571428565,40.85857142857144
2018,30,35.357142857142854,39.285714285714285
2018,31,49.157142857142865,64.06285714285714
2018,32,53.81428571428571,73.51857142857143
2018,33,38.785714285714285,47.43857142857143
2018,34,39.128571428571426,46.24571428571429
2018,35,39.15714285714285,45.432857142857145
2018,36,36.98571428571428,42.33571428571428
2018,37,39.699999999999996,44.137142857142855
2018,38,30.814285714285713,33.58428571428571
2018,39,31.928571428571434,35.14142857142856
2018,40,15.657142857142858,17.164285714285715
2018,41,13.071428571428571,14.144285714285715
2018,42,11.642857142857142,12.724285714285713
2018,43,22.87142857142857,24.808571428571423
2018,44,29.0,31.608571428571434
2018,45,34.05714285714286,37.644285714285715
2018,46,28.88571428571429,31.73857142857143
2018,47,36.628571428571426,40.47571428571428
2018,48,32.371428571428574,36.42428571428571
2018,49,18.842857142857145,20.512857142857143
2018,50,22.085714285714285,24.26142857142857
2018,51,32.65714285714286,36.201428571428565
2018,52,19.771428571428572,21.357142857142854
2019,1,14.87142857142857,16.068571428571428
2019,2,16.285714285714285,17.75
2019,3,11.899999999999997,12.938571428571427
2019,4,21.814285714285717,23.75142857142857
