Year,Day of Year,Station Number,Air Temp - Max,Air Temp - Min,Air Temp - Mean,RH - Max,RH - Min,RH - Mean,VPD - Mean,Solar Rad. - Total,Precipitation - Total,"2"" Soil Temp - Max","2"" Soil Temp - Min","2"" Soil Temp - Mean","4"" Soil Temp - Max","4"" Soil Temp - Min","4"" Soil Temp - Mean",Wind Speed - Mean,Wind Vector Magnitude,Wind Vector Direction,Wind Direction Std Dev,Max Wind Speed,Reference ET,Heat Units
88,17,6,19.5,4.9,10.5,93.5,33.7,71.7,.5,7.61,4,15.7,10.4,12.8,12.4,9.4,10.8,5.3,4.3,187,36,18.8,2.5,2
88,18,6,9.6,4.7,7.7,92.3,60.4,82.3,.2,3.74,7,14.3,10.4,12.5,10.6,8.6,9.9,5.3,3.7,230,45,11.4,.3,0
88,19,6,9.6,0,4.5,93.5,42.8,68.2,.3,13.67,0,15.4,7.8,11,11.5,6.3,8.6,2.5,1.7,269,44,5,1.9,0
88,20,6,10.6,-1,3.7,95.1,25.7,63.2,.4,14.46,0,15.5,6.1,10.2,11,5.6,7.9,2.4,1.6,2,47,5.6,2.3,0
88,21,6,12.2,-3.6,3.6,95.5,30.9,67.3,.3,14.13,0,16.7,7.1,10.9,11.6,5.1,7.9,1.8,.5,10,68,7.9,2,0
88,22,6,14,1,7.2,67.1,18.5,36.3,.7,14.79,0,15.7,7.6,10.8,11,5.5,7.9,3.6,3.1,13,32,8.9,3.6,.2
88,23,6,15.8,-2.8,5.6,92,17.8,55.2,.5,14.72,0,17.8,7.3,11.6,12.2,5.2,8.3,1.5,.3,148,74,3.8,2.4,.5
88,24,6,17.9,-2.7,6.8,93.1,15.5,52.4,.6,14.96,0,15.9,6.4,10.8,12.2,5.8,8.7,2.5,1.6,13,48,9.1,3.3,1.1
88,25,6,18.1,-2.4,8.4,70.6,14.8,33.8,.9,15.46,0,16.4,6,10.3,12.4,5.7,8.7,2.3,1.6,18,44,5.9,3.5,1.2
88,26,6,22.4,-2.5,9.8,83.6,14.3,44.2,.9,15.03,0,17.3,6.2,11,13.4,6,9.4,1.7,.6,17,66,3.8,3.1,2.7
88,27,6,22.2,6.4,13.3,48.4,14.5,34.1,1.1,11.45,0,16.4,9.2,12.2,13.1,8.4,10.5,3.1,2.4,39,39,8.2,3.6,3.3
88,28,6,25.5,5.4,13.3,78,12.7,46.3,1.1,13.67,1,20.3,9.9,13.8,15.6,9.2,11.8,1.6,.4,106,71,6.7,3.1,4.6
88,29,6,23.8,4.5,13.1,79.3,23.4,51.8,.9,14,0,21,10.3,14.3,16,9.6,12.4,1.7,.4,275,71,3.9,2.9,3.8
88,30,6,21,5.3,12.7,78.9,16.8,47.9,.9,15.09,0,19.9,11.1,14.3,15.9,10.5,12.7,2.6,1.5,230,54,5.8,3.7,2.7
88,31,6,19.6,.6,9.8,83.3,25.3,54.2,.7,12.3,0,18.6,9,13.3,14.4,8.9,11.6,1.6,.3,333,74,4,2.3,1.8
88,32,6,14.8,6.8,10.2,82.8,45.3,62.4,.5,5.07,0,16.4,12.1,13.7,12.9,10.4,11.5,1.5,.1,214,78,2.9,.7,.5
88,33,6,18.4,8.1,13,91.9,48.4,74.3,.4,7.77,0,19.9,12.8,15.4,14.3,11,12.4,2.3,.5,91,72,6.4,1.2,1.9
88,34,6,16.1,9.3,12.1,93.8,66.6,86.7,.2,9.95,2,19.9,14.3,16.2,15.7,12.4,13.6,1.9,1.3,300,46,4.3,1.2,1
88,35,6,15.3,8.1,11.6,93.9,53.2,78.1,.3,4.65,0,17.1,12.9,14.7,14.2,11.5,12.7,2,.7,14,66,4.4,.5,.7
88,36,6,19,5,12.4,93.1,33.6,60,.7,16.12,0,19.9,11.7,14.9,15.2,10.7,12.8,3.8,3.2,70,32,8.1,3.8,1.9
88,37,6,18.1,5.6,12.2,64.8,27,43.3,.9,16.54,0,16.4,9.9,12.8,13.7,9.6,11.5,6.4,6.2,86,14,12.6,5.3,1.6
88,38,6,19.8,5.1,11.4,62.3,22.1,45.3,.8,16.71,0,21.6,9.4,13.6,15.9,8.9,11.8,2.7,1.9,67,45,6.9,3.6,2.2
88,39,6,20.9,.9,10.2,85.6,22.7,54.9,.7,16.73,0,21.9,8.8,14.1,16.6,8.6,12.2,1.3,.3,177,72,3,3.1,2.3
88,40,6,23.9,1.6,11.9,86.5,14,48.9,.9,17.09,0,23,10,15.2,17.2,9.3,12.8,1.8,.4,249,72,3.3,3.6,3.6
88,41,6,23.5,1.3,11.8,81.7,14.5,44,1,17.02,0,23.6,9.9,15,17,9.6,12.9,1.9,.2,317,77,4.2,3.7,3.3
88,42,6,24.4,2,13.1,67,12.8,35.1,1.2,17.65,0,24.9,9.9,15.6,17.8,9.7,13.2,1.9,1,18,57,4.5,4.2,3.8
88,43,6,26.2,.8,12.1,63,12.2,36.3,1.2,17.5,0,25.3,9.5,15.6,18,9.2,13.2,1.7,.2,57,75,3.8,4,4.4
88,44,6,23.8,1.4,12,70.6,13.3,35.5,1.1,17.57,0,23.7,9.9,15.4,17.7,9.6,13.3,2,.8,234,63,5.6,4.2,3.4
88,45,6,21.6,1.1,11.2,61.8,14,34.2,1,17.39,0,23.4,9.7,15.1,17.5,9.6,13.1,1.9,.5,346,69,5.2,4,2.6
88,46,6,22.9,-.4,10.6,55,13.1,30.8,1.1,18.09,0,23.7,9,14.8,17.8,9.1,13,1.5,.4,214,70,3.4,3.9,2.9
88,47,6,22.3,.2,11,60.1,13.6,30.4,1.1,17.65,0,23.9,9,14.9,17.4,9.3,12.9,2.2,1.1,266,57,5.9,4.3,2.8
88,48,6,18,5.1,11.6,42.1,16.7,21.9,1.1,16,0,22.7,11.2,15.4,17.3,10.6,13.2,2.9,2.4,274,36,6.7,4.2,1.4
88,49,6,17.6,-.4,8.6,55.3,16,32.3,.9,15.26,0,20.3,8.8,13.8,15.9,9,12.3,2.1,.2,313,77,4.8,3.4,1.1
88,50,6,19.7,4.6,11.5,47.1,15.5,29.8,1,18.3,0,20.8,9.7,14.1,16.9,9.7,12.8,3.2,2.8,343,31,7.7,4.7,2.1
88,51,6,21,-.3,10.2,56,13.8,29.1,1,19.13,0,22.5,7.6,13.6,17,8.1,12.2,1.6,.1,224,78,3.7,4.1,2.3
88,52,6,22.8,-.5,11,53.1,13.6,29.9,1.1,16.9,0,21,7.8,13.4,16.4,8.1,12,1.8,.6,271,66,4.3,3.9,2.9
88,53,6,23.2,2.1,12.3,54.4,13.5,30,1.2,17.9,0,24.1,8.5,14.6,16.9,8.7,12.4,2.2,.9,221,63,4.9,4.3,3.3
88,54,6,24.4,1.4,12.5,51.1,12.8,29.7,1.2,17.38,0,25.4,9.2,15.7,17.4,8.6,12.6,1.5,.5,349,65,3.5,3.9,3.7
88,55,6,26.5,4.1,15.1,52.9,11.8,27.7,1.5,19.47,0,29.9,11.7,18.7,19.6,10.2,14.4,1.7,.4,331,71,3.8,4.8,4.9
88,56,6,24.9,4.5,14.8,48.9,12.8,28.2,1.4,13.15,0,26.4,12.6,18.4,17.9,10.9,14.4,1.6,.7,183,62,3.5,3.2,4.2
88,57,6,27.8,13.4,18.6,68.9,19.6,42.3,1.3,10.36,0,27.3,16.6,20.6,19.2,13.8,16.1,2.5,1.1,352,61,11,3.1,7.8
88,58,6,26,7.4,17.4,92.1,17.9,51.2,1.2,13.96,0,28.6,15.9,21.2,18.8,13,15.9,2.2,.4,91,74,4.6,3.4,5.2
88,59,6,27.1,7.7,17.5,72.8,15.2,41,1.4,19.85,0,38.4,15.5,24.1,21.1,12.5,16.4,1.7,.4,352,72,3.7,4.7,5.8
88,60,6,26.3,7,16.9,75.4,15.9,40.3,1.4,20.04,0,45.1,16.8,26.7,21.2,12.9,16.6,2.5,1.4,228,55,6.7,5.2,5.3
88,61,6,21.4,7.5,14.2,68,25.5,44.9,1,16.87,0,41.8,18,26.3,19.5,12.6,15.6,2.6,1.9,240,42,6.3,4.1,3.1
88,62,6,15.8,8.2,11.8,93.9,48.6,76.5,.3,11.76,2,35.8,21.7,25.6,17.3,13.5,14.9,2.3,1,189,61,6.2,1.9,.9
88,63,6,20.4,5.1,12.2,94.4,39.5,71.9,.5,19.72,1,999,18.6,32.2,20.2,11.5,15.3,2.4,1.3,215,56,6.3,3.7,2.4
88,64,6,22.7,4.6,13.9,93.9,21.5,62.2,.8,20.24,0,999,999,999,21.4,12,16.2,1.9,.6,220,66,5,4.2,3.4
88,65,6,25,5.6,15.2,87.4,18.3,49.6,1.1,20.55,0,999,999,999,22.4,12.5,16.9,1.5,.1,121,77,3.7,4.4,4.4
88,66,6,26.5,6.1,16.3,80.5,14.3,41.7,1.3,20.99,0,999,999,9.1,22.8,13,17.4,1.8,.8,219,62,4.9,5,5.2
88,67,6,25.7,8.5,17.3,62.8,14.3,33,1.5,20.54,0,999,999,999,22.8,13.6,17.8,2.9,1.6,238,54,7,5.7,5.2
88,68,6,22.2,5,14.1,40,13.1,21,1.4,22.43,0,999,999,999,21.8,13,17,2.5,1.3,6,55,6.4,5.8,3.2
88,69,6,25.4,1.2,13.5,66.4,12,27.6,1.4,22.27,0,999,999,999,21.9,11.3,16.1,1.7,.8,187,57,4.1,5.2,4.1
88,70,6,17.9,5.1,13.2,27.4,14.7,16.9,1.3,21.99,0,999,999,999,20.8,12.6,15.7,4.4,4.1,276,21,9,6.6,1.4
88,71,6,16.8,-1.9,8.3,59.3,15.1,25,.9,23.06,0,52.2,16.7,29.1,16.8,9,12.7,2.4,1.6,270,49,8.9,5.2,.8
88,72,6,17.7,-.5,8.7,42,14.8,23.5,1,23.07,0,50.7,13.6,26.7,16.8,7.6,11.9,2.3,1.3,232,55,6.8,5.1,1.1
88,73,6,19.9,-2.8,9.2,60.5,14,27.7,1,23.39,0,999,13.3,29.8,18,7.8,12.5,2.1,.8,18,64,6.5,5.2,1.7
88,74,6,23.6,-1.6,11.5,60,12.6,26,1.2,23.69,0,999,999,12,19.7,8.4,13.5,1.8,.5,267,69,4.2,5.4,3.2
88,75,6,24.2,2.8,13.8,32,12.4,17.9,1.4,23.63,0,999,999,999,20.3,9.7,14.5,3.6,2.8,194,38,7.6,6.7,3.7
88,76,6,20.6,8.7,14.4,43.5,13.7,21.5,1.3,23.57,0,999,21.1,35.8,19.6,12,15.3,4.8,4.1,271,33,10.4,7.3,2.9
88,77,6,21.7,1.6,12.5,48.1,13.7,22.2,1.2,23.5,0,999,999,7.1,19.7,10.7,15,2.3,1,350,60,6.7,5.6,2.7
88,78,6,23.2,1,13.1,48.1,12.7,21.9,1.3,24.09,0,25,6.6,14.7,20.9,10.4,15.2,2.2,1.4,28,49,5.6,5.9,3.2
88,79,6,27,1.7,14.9,49.6,11.4,22.7,1.6,24.42,0,25,7.6,15.5,21,11.1,15.7,3.4,2.8,64,34,10.3,7.3,4.8
88,80,6,30.7,.9,17.2,48.1,10,19.9,1.9,24.92,0,27.8,7.9,17,23,11.4,16.8,1.9,.5,41,70,4.7,6.6,6.3
88,81,6,29.9,3.3,16.9,45.9,10.3,19.5,1.9,22.2,0,26.5,9.3,17.3,22.3,12.5,17.3,2,.6,259,67,5.4,5.9,6.2
88,82,6,29.1,8.5,18.1,27.8,10.7,16.5,1.9,23.94,0,28.5,10.6,18.2,23.8,13.3,18,2.7,1.3,192,58,5.6,6.9,6.8
88,83,6,31.1,6.5,18.9,46.9,10.1,20.3,2,23.9,0,29.7,11.4,19.3,24.8,14,18.9,1.9,.3,218,75,5.1,6.4,7.4
88,84,6,31.7,7,19.8,44.1,9.7,20.7,2.1,24.42,0,29.5,11.8,19.1,27.3,14.6,20.2,2.1,1,292,59,7,6.8,7.7
88,85,6,31.8,8.4,19.9,39.7,9.7,18.5,2.2,24.7,0,25.5,10.8,17.2,23.3,13.8,18.3,1.8,.6,330,67,4.2,6.7,7.9
88,86,6,36.3,7,21.5,48.7,8,19.8,2.6,25.11,0,26.6,10.1,17.5,23.9,13.3,18.3,1.8,.4,203,72,4.7,6.9,8.7
88,87,6,34.2,9.5,22.3,40.1,8.8,16.2,2.6,24.73,0,28.8,11.1,18.9,25,14.1,19.1,3,1.8,228,51,8.5,8.2,8.9
88,88,6,27.5,12,19.6,29.4,11.2,15.5,2,24.89,0,28.4,12.9,19.2,25.1,15.3,19.6,4.3,2.8,292,49,10.4,8.4,7.1
88,89,6,24.1,6.7,14.4,23.1,12.4,16.2,1.5,26.11,0,27.6,10,17.4,24.6,13.3,18.3,2.6,1.6,343,51,7.5,6.6,4.2
88,90,6,24.9,5.6,15.8,21.5,12.2,15.8,1.7,24.6,0,26.1,9.6,17,23,12.9,17.6,5,2.7,274,55,10.3,8.3,4.4
88,91,6,19.9,5.5,13.2,25.2,14.1,17,1.3,24.86,0,25.2,10.1,16.8,22.6,13.4,17.6,3.4,2.9,316,30,8.9,6.6,2.2
88,92,6,23.2,1.9,13,51.7,13,24.7,1.3,25.62,0,26.9,9,16.9,23.5,12.3,17.5,1.7,.6,191,66,5.3,5.8,3.3
88,93,6,27.2,6,16,31.4,11.4,18.3,1.7,26.07,0,28.2,10,18,24.7,13,18.3,1.8,.5,166,69,4.2,6.4,5.5
88,94,6,29.7,4.1,17.6,40.3,10.4,17.5,1.9,26.09,0,29.4,10.5,18.9,25.6,13.6,19,1.8,.4,250,71,4.4,6.7,6.3
88,95,6,30.1,7.3,19.5,28.6,10.3,15.7,2.1,24.17,0,29.5,12.1,19.6,25.6,14.7,19.6,2.1,.4,262,73,4.7,6.6,7.1
88,96,6,32.4,8,20.7,36.5,9.4,16,2.3,26.64,0,31.1,12.5,20.8,27,15.2,20.6,1.7,.1,254,77,4.7,7.1,7.9
88,97,6,35.5,8.4,22.1,43.5,8.3,17.3,2.6,26.1,0,31.8,13,21.5,27.4,15.7,21.2,2.2,1.1,130,57,6.8,7.7,8.9
88,98,6,33.9,11.3,23.1,42,9.7,18.8,2.6,25.59,0,33.2,15,23,28.7,17.2,22.4,1.8,.4,258,71,5,7.1,9.2
88,99,6,32.9,15.4,24.1,28.5,9.5,16.3,2.7,26.23,1,31.7,16.7,22.2,30.1,18.6,23.2,3.4,1.8,234,57,7.8,8.8,10.8
88,100,6,31.2,13.4,22.3,20.5,9.9,13.7,2.5,27.02,0,26.6,13.4,18.8,24.9,16.5,20.3,2.6,1.5,318,52,5.8,8.1,9.4
88,101,6,31.5,8.2,20.8,29.4,9.7,14.6,2.3,27.4,0,26.7,10.9,18,24.1,14.6,19,2.4,1.7,60,45,8.6,8,7.7
88,102,6,34.2,8.5,21.7,33.6,8.8,15.8,2.5,25.45,0,31.1,12,20,26.7,15,20.2,2.2,1.1,44,58,6.7,7.5,8.6
88,103,6,34.5,7.8,21.7,42.8,8.7,16.2,2.5,23.83,0,31.7,12.2,20.8,27.1,15.3,20.8,1.9,.8,287,63,6,6.8,8.4
88,104,6,30.4,14.2,21.3,75.5,10.2,23.4,2.1,18.09,0,28.8,16.2,21.4,25.1,18,21.3,3.6,1.8,245,58,10.4,6.4,9.5
88,105,6,28,14.2,19.8,83.2,13.8,48.4,1.4,21.33,0,31.1,15.9,21.7,26.3,17.7,21.3,3.4,2.4,171,46,7.4,5.9,8.4
88,106,6,24,10.6,16.4,92.7,24.1,54.1,1,9.57,4,24.3,14.6,18.6,22.2,17,19.4,3.5,1.4,216,63,10.3,2.6,4.9
88,107,6,14.6,8.5,11.1,92.7,60.4,85.1,.2,12.56,5,19.5,11.9,14.8,18,14.6,16.2,3.8,2.5,165,48,8.6,1.7,.4
88,108,6,18.9,9.2,13.5,91.8,48.2,75.6,.4,11.89,0,19.6,11.6,15,18.3,13.6,15.8,3.5,.8,173,71,6.8,2.2,2.2
88,109,6,24.3,9.6,17,93.3,33.1,65.9,.8,26.14,0,29.7,12,19.8,25.3,14.2,19.2,1.4,.5,342,65,3.8,5.3,4.9
88,110,6,27.9,9.8,19,92,17.7,54.9,1.3,26.77,0,32.6,13.4,21.8,27.7,15.7,21.1,1.7,.3,184,73,5.3,6.1,6.6
88,111,6,27.7,11,19.8,64.8,12.7,32.6,1.8,25.76,0,29.7,14.5,21.4,25.6,16.9,21.1,5.1,4.6,194,25,10.9,8.7,6.9
88,112,6,18.3,10.1,14.5,93.5,33.3,66.1,.6,12.99,14,21.5,13.8,17.4,20,16.2,18.3,4,3.3,203,36,8.8,2.9,2.1
88,113,6,19.9,8.7,13.9,93,40.4,74.9,.4,21.37,1,24.7,12.4,17.1,22.2,14.4,17.6,2.8,.5,112,74,6.7,3.9,2.6
88,114,6,23.3,8.8,16.3,93,20.9,55.2,1,27.74,0,29.9,11.8,19.7,25.5,14.3,19.3,2.3,1.1,232,60,6,6.1,4.2
88,115,6,23.7,10,16.6,64,15.2,38.9,1.3,29.02,0,30.8,12.8,20.9,26.7,15.3,20.6,2.6,1.5,276,53,6.4,6.6,4.6
88,116,6,28.7,7.8,18.4,89.6,11.2,42.7,1.5,29.59,0,32.9,13,22,28.4,15.7,21.6,1.6,.2,286,75,3.6,6.7,6.5
88,117,6,31.5,8.2,20.4,81.3,9.7,33.2,2,29.89,0,33.5,13.9,21.6,29.1,16.6,22.5,1.5,.4,299,71,5.4,7.3,7.7
88,118,6,33.6,11.1,22.2,68.7,9,27.4,2.4,28.1,0,34.1,15.7,23.4,29.5,17.9,23.1,2.1,1.1,213,57,7,7.8,9.2
88,119,6,29,15.3,22.8,40.3,12.2,19.8,2.3,20.61,0,29.3,18.7,23,25.8,20,22.8,4.4,3.2,196,43,12.6,7.9,9.4
88,120,6,29.9,10.4,20.7,65,10.6,30.2,2,29.64,2,30.4,15.3,22.5,28.2,17.6,23,1.6,.2,164,76,4.4,7.3,7.7
88,121,6,32.7,12.4,23.2,46.4,9.4,22.5,2.5,28.85,0,28.8,14.4,21.5,26,17.3,21.7,3.7,2.3,241,50,9.7,9.3,9.4
88,122,6,20.8,10.5,16.2,17.6,13.7,15.6,1.6,30.14,0,28.2,14.2,20.4,25.2,17,21,5.8,5.3,289,23,11.5,9.5,3.4
88,123,6,23.9,7.6,15.9,32.7,12.5,16.7,1.6,30.82,0,31.2,12,20.6,27.3,15.1,20.7,2.4,1.5,317,51,5.5,7.6,4.2
88,124,6,31.3,6.5,18.8,39.6,9.8,19.1,2,30.62,0,33.2,12.9,22.2,28.9,15.9,22,1.5,.2,224,75,3.7,7.5,7.4
88,125,6,33.9,8.7,22.2,38.8,8.9,16.3,2.6,31.04,0,33.1,14.8,23.4,29,17.5,23,3.3,2.3,195,45,8.9,9.8,8.6
88,126,6,31.6,13.2,22.3,17.4,9.7,13.3,2.5,28.93,0,30.6,16,22.6,26.9,18.3,22.4,6.4,5,204,38,11.7,11.7,9.4
88,127,6,21.1,8.5,15.1,23.8,13.7,16.4,1.5,31.11,0,29.5,14.1,21.2,26.3,16.9,21.4,3.3,2.8,266,33,8,8,3.1
88,128,6,23.8,5.6,16.1,32,12.8,19.5,1.6,29.96,0,29.9,12.8,20.8,26.2,15.8,20.9,3.5,2.7,257,40,9,8.4,4
88,129,6,26,9.9,18.4,45,12.1,22.4,1.8,30.57,0,32.1,14.6,22.5,28,17,22.1,2.6,1.1,233,61,6.5,7.8,5.7
88,130,6,31.2,8,20,42.6,10,20.5,2.2,30.35,0,33.5,14.5,23.3,29.2,17.2,22.9,1.7,.4,247,70,5.5,7.7,7.6
88,131,6,35.7,11.2,23.9,45.2,8.3,17.2,2.8,30.77,0,35.2,16.1,25,30.7,18.5,24.3,1.8,.3,291,74,5.1,8.5,9.6
88,132,6,38.6,13.6,26.6,30.4,7.3,14.9,3.4,30.6,0,36.3,17.8,26.5,31.7,20,25.6,2,.3,312,75,6.2,9.2,11.2
88,133,6,40.8,14.7,28.3,34.5,6.5,15.1,3.8,29.76,1,30.5,18.7,24.1,28.3,20.8,24.5,2.7,.7,72,69,9.3,9.8,11.9
88,134,6,40.1,17.3,29.5,27.7,6.7,12.6,4,30.1,0,32.5,16.8,24.3,28.7,19.4,23.9,2.7,1.6,254,52,7.3,10,13
88,135,6,39.6,19.1,29.7,24.7,6.9,11.8,4,29.76,0,37,999,20.9,32.5,20.3,26,2.5,1.1,243,62,6.6,9.7,13.6
88,136,6,38.9,18,29.1,23.3,7.2,12.8,3.8,29.5,0,37.8,19.6,28.1,33.2,21.6,27.1,2.2,.3,197,76,4.8,9.2,13.1
88,137,6,37,19.8,28.6,25.7,8.2,14.4,3.5,24.48,0,36.4,13.5,27.4,32.2,23.2,27.2,2.7,1,278,65,7,8.1,13.6
88,138,6,35.1,19.1,27.2,18.9,8.6,12.8,3.3,25.44,0,34.6,21.3,27.2,30.7,22.9,26.6,4,3.4,206,31,10.3,9.7,13.1
88,139,6,31.1,15.6,24.1,34.6,10.4,16.6,2.6,29.83,0,35.9,20.1,27.2,31.8,21.9,26.5,2.5,1.4,263,52,5.9,8.7,10.5
88,140,6,32.8,16.2,25.3,41.3,9.7,19.3,2.8,30.08,0,35.2,20.5,27.2,31.6,22.3,26.7,3.3,2.2,258,47,7.5,9.5,11.2
88,141,6,33.1,15.3,25.1,20.2,9.2,13.2,2.9,31.47,1,32.5,13.9,24.6,30.9,21.7,25.7,2.6,1.5,298,54,6.8,9.4,10.9
88,142,6,35.9,11.6,25.1,33.9,8.2,14.7,3.1,31.84,0,30.3,15.3,22.7,28,18.7,23.4,2,.3,262,74,5.4,9.1,9.8
88,143,6,38.8,13.4,26.8,32.2,7.2,14.2,3.4,29.88,0,37.5,16.2,25.8,32.2,19,25.2,1.6,.5,206,68,4.1,8.4,11.1
88,144,6,39.5,16.1,28.9,25.1,6.9,12.2,3.9,31.06,0,38.1,18.9,27.8,33.5,21.2,27,2.7,1.1,219,62,5.7,10.1,12.3
88,145,6,37.6,17.4,28.6,24.2,7.6,12.5,3.7,30.73,0,38.3,20.5,29,34,22.6,28,2.3,1,217,62,4.4,9.4,12.6
88,146,6,38.4,18.8,28.6,22.6,7.4,12.9,3.7,30.34,0,38.5,21.7,28.1,34.1,23.5,28.5,2.6,1.6,229,50,5.3,9.6,13.4
88,147,6,39.6,18.3,29.8,21.1,6.9,11.9,4,30.88,0,36.2,22.3,28.8,34.8,23.7,28.8,2.3,1.1,234,58,4.5,9.6,13.3
88,148,6,37.6,19.1,28.5,16.9,7.5,11.6,3.7,28.72,0,32.5,20.4,26.7,31.1,23.5,27,3,2.8,218,19,8.1,9.8,13.4
88,149,6,36.3,16,26.6,20.4,8,12.5,3.3,31.32,0,34,16.9,25,31.3,19.6,25.2,2.7,1.5,215,52,6.4,9.7,11.9
88,150,6,31.2,15.6,22.9,23,10.8,14.7,2.5,29.4,0,32.8,18.4,24.7,30.4,20.8,25.2,6.2,4.9,242,37,12.8,11.5,10.5
88,151,6,24.4,11.5,17.5,34.8,12.5,20,1.7,30.9,0,33.2,16.1,23.8,30.1,18.9,24.1,3.6,3.1,262,30,8.2,8.3,5.3
88,152,6,28.9,9.5,20,35,10.7,18,2.1,31.62,0,34.9,15.6,24.9,31.6,18.5,24.8,2,.6,230,67,5.4,8.2,7
88,153,6,34.7,10.9,23.7,27.9,8.6,15,2.8,30.88,0,37.1,17.4,26.6,33.2,19.7,26.2,1.8,.7,239,64,4.5,8.5,9.3
88,154,6,39.4,14.9,27.9,25.8,6.9,12.6,3.7,31.4,0,38.9,19.6,28.7,34.9,21.5,27.9,1.8,1.1,217,52,3.9,9.2,11.8
88,155,6,40.9,19.9,30.5,22.7,6.4,11.4,4.2,31.37,0,32.9,21.8,26.9,31.6,23.4,27.4,2.5,1.4,223,54,4.8,10,14.1
88,156,6,41.1,20,31.6,15.5,6.3,10,4.5,31.24,0,35.6,18.5,26.5,32.9,20.9,26.5,2.6,1.3,231,58,6.3,10.3,14.1
88,157,6,38.1,17,28.9,19.7,7.4,11.2,3.8,31.86,0,36.6,20.6,28.1,33.6,22.5,27.9,4.4,3.8,195,30,9.6,12.2,12.5
88,158,6,35.4,16.3,26.5,17.1,8.4,12,3.3,32.23,0,36.1,19.9,27.4,33.1,21.9,27.3,4.1,3.3,204,36,9.2,11.5,11.8
88,159,6,36.2,11.1,24.8,45.6,8,14.9,3,32.46,0,36.1,18.5,27,33,20.9,26.9,2.8,1.9,207,44,8.7,10.2,9.6
88,160,6,36.8,12.1,25.7,34.3,7.8,14.3,3.2,32.26,0,37.8,18.9,27.9,34.3,21.2,27.5,2,.3,213,75,5.4,9.4,10.1
88,161,6,38.5,14.4,27.7,30.5,7.2,13.6,3.6,32.02,0,38.4,19.9,28.8,34.9,22,28.3,2.2,.6,201,69,5.8,9.6,11.5
88,162,6,39.4,17.9,28.1,20.3,6.9,12.2,3.7,29.5,1,32.6,21.3,26.6,31.3,23.3,27.3,2.2,1.2,228,54,5.1,9.1,13.1
