Year,Day of Year,Station Number,Air Temp - Max,Air Temp - Min,Air Temp - Mean,RH - Max,RH - Min,RH - Mean,VPD - Mean,Solar Rad. - Total,Precipitation - Total,"2"" Soil Temp - Max","2"" Soil Temp - Min","2"" Soil Temp - Mean","4"" Soil Temp - Max","4"" Soil Temp - Min","4"" Soil Temp - Mean",Wind Speed - Mean,Wind Vector Magnitude,Wind Vector Direction,Wind Direction Std Dev,Max Wind Speed,Reference ET,Heat Units
2002,25,6,20.9,-3.9,7.6,62.6,8.6,33,.9,15.07,0,11.2,4,7.3,10.6,9.9,10.3,2,1.3,39,46,6.5,3.5,2.1
2002,26,6,23.7,-1.9,10.2,65.1,10.4,33.3,1,14.87,0,13.2,3.8,8.1,10.4,9.7,10,1.1,.1,209,75,3.5,3,3.2
2002,27,6,21.6,1.2,11.9,67.8,15.5,35.7,1,11.28,0,12.3,5.6,9,10.7,10.1,10.3,1.7,1.1,198,47,7.4,2.8,2.6
2002,28,6,19.3,7.6,12.9,56.3,19,38.4,1,8.43,0,12.5,8.3,10,10.9,10.5,10.7,2,1.3,204,50,6.5,2.2,2.2
2002,29,6,15,6.6,10.3,59.3,23.7,40.9,.8,11.19,0,13.6,7.6,10.4,11.1,10.6,10.9,2.6,2.3,254,30,6.8,2.6,.5
2002,30,6,11.2,4.1,7.1,92.5,28.9,56.5,.5,7.67,1,11.2,8.1,9.5,11.2,10.7,11,2.8,2.5,277,25,9.4,1.4,0
2002,31,6,12.1,-4.9,3.6,84,19.4,48.4,.5,15.93,0,11.3,4.7,7.5,10.8,10,10.4,1.4,.2,23,76,5.2,2.5,0
2002,32,6,17.7,-5.1,6.7,86,14.8,46,.7,14.07,0,10,3.5,6.4,10.3,9.6,9.9,1.8,1.3,36,45,9.7,3,1
2002,33,6,15.4,1.6,8.4,67.5,19.2,40.6,.7,7.05,0,9.9,5.7,7.3,10,9.6,9.8,1.3,.6,191,58,4,1.4,.5
2002,34,6,19.4,-1.9,8.5,75.2,31.8,50.9,.7,13.16,0,11.8,3.7,7.6,9.9,9.3,9.6,1.2,.3,338,70,4.8,2.3,1.6
2002,35,6,21.4,3.1,12.2,81.4,28.5,52.1,.8,14.43,0,14.6,6.5,10.4,10.5,9.6,9.9,1.1,.3,332,68,5.7,2.8,2.6
2002,36,6,20.5,1.2,10.9,83,6.8,37.8,1,16.94,0,15.5,8.5,11.7,11.6,10.4,10.9,1.5,.9,4,50,6,3.7,2.2
2002,37,6,19.4,-.7,9,57.7,9.3,28.3,1,17.28,0,13.9,6.3,10,11.6,10.7,11.1,1.2,.4,351,66,5,3.5,1.7
2002,38,6,23.4,-3.3,8.8,67.4,10.9,33.7,1,17.22,0,14,4.4,8.8,11.1,10.2,10.7,1.1,.2,213,73,3.4,3.4,3
2002,39,6,23.2,-1.7,10.3,70.3,9,35.2,1,17.04,0,14.2,4.8,9.3,11,10.3,10.6,1.2,.4,265,69,4.9,3.5,3
2002,40,6,19.3,2.5,11.1,63.2,6.9,23.3,1.1,17.74,0,13.2,5.7,9.2,11.1,10.5,10.8,2.9,2.6,16,26,8.4,4.9,1.8
2002,41,6,20.4,6,12.7,35.5,9,19.4,1.2,17.75,0,14.5,6.2,9.8,11,10.4,10.7,3.8,3.2,37,33,11,5.5,2.5
2002,42,6,21.5,.3,10.8,53.3,6.7,25.1,1.1,18.09,0,15.4,5.5,10,11.1,10.4,10.8,2,1.2,35,50,7.6,4.4,2.5
2002,43,6,24.5,-1.9,10.1,56.5,6.7,27.3,1.1,17.52,0,16.1,5.4,10.3,11.2,10.4,10.8,1,.3,155,66,3.1,3.6,3.5
2002,44,6,24.7,-.5,11.4,60.4,8,29.9,1.2,15.86,0,18,6.1,12.3,11.9,10.6,11.1,1.2,.2,31,201,4.6,3.5,3.6
2002,45,6,24.9,2.2,13.1,60.5,7.6,26.7,1.3,16.83,0,16.5,9.5,12.6,12.5,11.6,12,1.2,.4,218,66,4.2,3.8,4.1
2002,46,6,25,2.3,12.9,65.8,8.8,30.9,1.2,15.45,0,15.4,7.6,11.2,12.2,11.5,11.9,1,.3,1,68,3.4,3.4,4.1
2002,47,6,27.7,2.2,16.5,62,9.2,28.9,1.6,16.58,0,16.4,8.2,12.4,12.3,11.6,11.9,1.3,.3,142,72,6.8,4.1,5.3
2002,48,6,22.1,4.5,14.5,60,12.7,29.2,1.3,10.77,0,14,8.6,11.6,12.6,12,12.2,2.1,.9,249,60,7,3,3.1
2002,49,6,17.3,3.5,12.7,64.3,23.5,41.6,.9,17.29,0,16.6,10.3,12.7,12.5,12.2,12.3,2.8,2.4,256,31,10.2,4.1,1.2
2002,50,6,20.3,1.2,10.5,68.1,17.4,39.9,.9,18.69,0,17.3,7.3,11.9,12.6,12,12.3,1.6,.7,203,60,5.4,3.8,2.1
2002,51,6,23.4,1.6,12,66.9,14.6,36.8,1.1,18.28,0,18.4,7.9,12.8,12.7,12,12.4,1.1,.2,131,75,3.7,3.6,3.4
2002,52,6,27,2,13.9,67.9,5.9,30.7,1.4,18.98,0,18.5,8.7,13.3,13,12.3,12.6,2,1.4,0,45,9.6,5.1,4.9
2002,53,6,28,5.8,16.4,53.6,7.5,23.1,1.7,19.4,0,19.4,9.3,13.8,13.2,12.5,12.9,2.7,2,54,40,10.8,5.7,5.9
2002,54,6,28.4,2,15.3,66,6.6,26,1.6,16.8,0,19.4,9.6,14.2,13.5,12.8,13.1,1.4,.8,232,55,5.4,4.1,5.5
2002,55,6,26.4,3.8,15.4,44,9.4,22.9,1.5,19.02,0,20.1,9.7,14.5,13.7,12.9,13.3,1.7,.9,239,57,5.7,4.7,4.8
2002,56,6,27.2,1.4,14.5,61.9,6.6,27.3,1.5,20,0,23.3,9.7,16,14.7,13.2,13.7,1.2,.5,210,63,4.8,4.5,4.9
2002,57,6,26.4,.3,13.4,63.4,3.9,25.8,1.4,19.95,0,17.9,10.3,14.3,15.2,14.2,14.6,1.3,.4,14,68,6.1,4.8,4.4
2002,58,6,25.4,3,13.9,56.5,5.3,25.4,1.4,16.96,0,17.4,8.9,12.9,14.5,13.6,14.1,1,.2,181,72,3.9,3.8,4.3
2002,59,6,26.6,6.2,15.6,59.6,5,22.1,1.6,19.12,0,18,9.8,13.6,14.3,13.6,13.9,1.9,1,254,55,9.4,5.2,5.3
2002,60,6,21.4,7,14.2,51.2,5.6,21,1.3,19.97,0,17.4,9.6,13,14.2,13.6,13.9,4.1,2.7,265,46,11.3,6.3,3
2002,61,6,16,2.3,9.4,34,7,14,1.1,21.53,0,16.4,7.9,11.8,14,13.2,13.6,3.2,2.9,331,25,10,5.5,.7
2002,62,6,18.1,-3.9,7.5,52.3,5,17.6,1,22.19,0,16.3,5.8,10.7,13.4,12.6,13,1.8,1.2,11,45,7.2,4.7,1.1
2002,63,6,22.7,-4.7,9.6,53.5,4,20.5,1.2,22.15,0,19.2,5.6,12.2,13.1,12,12.7,1.4,.5,17,64,7,4.9,2.6
2002,64,6,25.1,-2.4,10.8,50.9,4.2,20.6,1.3,19.96,0,17,8.3,12.9,13.8,12.8,13.3,.9,.3,184,66,3.2,4.1,3.7
2002,65,6,25.6,-.6,13.2,53.9,4.5,21,1.5,19.02,0,16.7,6.8,11.7,13.4,12.6,13,1.2,.2,93,75,4.1,4.3,4
2002,66,6,23.8,6.6,16.3,85.4,9.8,29.6,1.4,15.15,0,15.8,8.7,12.5,13.4,12.8,13.1,2.7,1.7,237,48,12,4.3,4.1
2002,67,6,20.8,8.2,14.1,97.1,28.4,58.2,.8,20,0,18.3,11,14.4,13.7,13.2,13.4,2.4,1.6,234,47,7.4,4.1,3
2002,68,6,25.4,3.6,14.3,86,15.6,45.1,1.2,21.96,0,20.6,9.6,14.6,14,13.3,13.7,1.4,.6,354,61,5.5,4.7,4.4
2002,69,6,28.8,4.5,16.5,66.2,9.4,31.3,1.6,21.06,0,21.2,10.5,15.6,14.4,13.7,14.1,1.6,.9,256,52,6.6,5.2,6
2002,70,6,28.3,5.8,17.4,49.3,5.8,21.2,1.8,22.4,0,22,11.4,16.7,15.5,14.2,14.6,1.6,.5,224,65,6,5.6,6
2002,71,6,30,4.9,17.5,59.2,7.6,23.5,1.8,22.28,0,20.8,12.5,16.6,16,15,15.6,1.5,.4,213,68,5,5.4,6.7
2002,72,6,29.7,7.2,19.9,54.3,10.8,22.5,2,22.22,0,19.5,11.3,15.3,15.7,14.9,15.3,3.4,2.4,242,44,10.2,7.1,6.9
2002,73,6,19.9,7,14.2,40.4,8.7,17.9,1.4,22.63,0,19.4,10.7,14.7,15.5,14.8,15.2,3.1,2.9,261,23,9.1,6.2,2.4
2002,74,6,18.5,-.3,10.2,54.9,6.5,20.5,1.1,23.79,0,19.7,8.8,13.9,15.2,14.5,14.9,2,1.4,246,46,8.3,5.4,1.3
2002,75,6,17.4,2,10.1,51.4,18,30.3,.9,23.17,0,18.2,8.8,13.3,15,14.2,14.6,3.2,2.4,237,41,11.2,5.6,1.1
2002,76,6,19.7,1.9,12,63.8,15.8,34,1,23.3,0,20.1,9.3,14.3,14.6,14,14.3,2.3,1.3,245,54,8.2,5.2,1.9
2002,77,6,18.4,9.2,13.4,50.6,24.4,35.5,1,16.99,0,19.2,12.2,15.3,14.8,14.3,14.6,1.9,1.2,257,47,6.9,3.7,2.1
2002,78,6,23.3,2.3,13.1,82.9,9.1,37.5,1.2,23.86,0,21.3,10.1,15.4,15,14.2,14.6,1.6,.8,276,57,6.6,5.3,3.3
2002,79,6,28.2,2.1,15.4,64.1,6.4,26.2,1.6,24.24,0,23,10.6,16.4,15.2,14.4,14.8,1.2,.3,298,70,3.8,5.6,5.4
2002,80,6,34,3,20.1,74.1,5.8,24.7,2.3,21.76,0,23.2,11.6,17.3,15.6,14.8,15.2,2.2,.5,104,72,8.9,6.4,7.4
2002,81,6,32,9.8,21.3,53.1,5.6,19.7,2.3,24,0,24.6,14,19.4,17.5,15.5,16,1.8,.8,183,60,6.4,6.6,8.4
2002,82,6,25.7,9.9,18.7,43.5,10.6,21.7,1.8,24.09,0,19.5,12.9,16.4,17.6,16.3,16.9,3.6,2.4,245,46,10.6,7.4,5.6
2002,83,6,21.4,7.6,15.6,67.2,18.7,35.8,1.2,24.18,0,19.8,11.6,15.3,16.5,15.6,16.1,2.9,2.4,244,35,9.6,6,3.1
2002,84,6,24,4.3,15.1,71.8,13.8,34.9,1.3,24.16,0,22.7,11.3,16.6,16.1,15.4,15.8,1.2,.4,244,65,5.7,5.2,3.9
2002,85,6,27.8,4.8,16.6,67.9,6.8,31.4,1.6,23.94,0,23.8,12.1,17.6,16.4,15.6,16,1.2,.1,133,76,5.2,5.5,5.5
2002,86,6,28.2,6.4,17.8,54.2,9,28.2,1.7,21.9,0,23.8,13.3,18.3,16.8,16.1,16.4,1.5,.6,177,64,5.2,5.3,6.1
2002,87,6,27.3,6.9,17.3,65.2,11,32.5,1.5,12.56,0,20,13.8,17.2,17,16.3,16.7,2.5,1.4,265,54,11.2,3.7,5.7
2002,88,6,23.2,7.7,16.3,71.2,25.7,44.5,1.1,20.96,0,22.7,13.8,18,16.9,16.2,16.6,2.1,1.2,210,55,6.8,4.8,3.9
2002,89,6,28.4,7.8,18.4,76.6,16.1,40.2,1.5,24.6,0,25.6,14,19.3,17.1,16.4,16.7,1.5,.5,190,68,6.4,5.8,6.4
2002,90,6,33.5,9,20.6,65.6,10.2,33.9,2,24.91,0,26.9,15.1,20.7,17.7,16.9,17.2,1.2,.1,346,77,3.6,6,8.6
2002,91,6,34,9.5,22.4,63.4,6.1,24,2.4,25.19,0,27.6,16.2,21.5,18.2,17.5,17.8,1.7,.6,223,64,6.6,6.9,8.9
2002,92,6,34.3,10.4,23.7,58.1,7.2,21.1,2.6,25.07,0,28.3,16.7,22.1,18.6,18,18.3,1.8,.7,203,64,6.6,6.9,9.1
2002,93,6,32.9,11.4,23.1,49.6,7.2,21.7,2.5,25.43,0,28.6,17.6,22.8,19.1,18.4,18.8,1.6,.5,192,68,5.9,6.9,9.1
2002,94,6,33.2,9.7,22.1,56.4,6,23.2,2.4,25.69,0,28.8,17.2,22.7,19.5,18.7,19.1,1.5,.3,216,73,4.8,6.7,8.6
2002,95,6,32.9,13,22.9,47.7,7.4,20.7,2.5,21.71,0,27,17.8,22.3,19.7,19,19.4,2,1.4,192,45,6.9,6.3,9.7
2002,96,6,26.4,14.2,20,59,20.6,34.2,1.6,18.5,0,24.2,18.2,20.9,19.7,19,19.4,3.7,2.5,256,46,12.6,5.9,7.5
2002,97,6,25.7,10.8,19,82.8,23.2,44.8,1.3,24.65,0,25.9,17,21.2,19.4,18.7,19.1,2.5,1.6,259,48,8.3,6.1,5.8
2002,98,6,29,9.8,20.2,73.3,17.7,40.5,1.6,24.11,0,27.7,16.8,21.9,19.4,18.7,19.1,1.4,.4,180,68,4.9,5.6,7.2
2002,99,6,31.2,11.9,21.6,55.8,13.5,32.1,2,21.87,0,27.1,17.4,22.3,19.7,19,19.4,1.4,.4,195,70,4.8,5.4,8.7
2002,100,6,32.6,13.3,22.8,54.4,9.2,27.5,2.3,22.49,0,27.7,17.7,22.6,19.9,19.2,19.6,1.5,.3,221,72,6.9,5.9,9.8
2002,101,6,35.1,11,24.4,52.5,8.3,24.1,2.7,25.84,0,29.7,18,23.5,20.2,19.5,19.8,1.9,.4,271,72,6,7.2,9.5
2002,102,6,34.3,12.9,24.9,63.8,13.1,29.2,2.5,25.56,0,30.6,19.4,24.8,20.6,20,20.3,1.7,.4,216,72,7.3,6.9,10
2002,103,6,36.2,15.7,26.1,51.2,8.4,25.6,2.8,24.99,0,31.8,20.6,25.7,21.2,20.5,20.8,1.2,.3,192,70,4,6.7,11.7
2002,104,6,37,15.8,27.1,47.8,8.2,22.6,3.1,26.12,0,31.9,20.7,26,21.6,21,21.3,2.1,1.2,230,53,7.6,7.8,11.9
2002,105,6,31.2,18.9,25.1,51.4,12.1,28.4,2.4,24.05,0,29,22,25.1,21.9,21.3,21.6,5.7,5.2,196,23,12.2,9.4,12.1
2002,106,6,27.8,15.8,20.7,67.1,23.1,46.4,1.4,19.01,0,27.5,20.4,23.3,21.8,21,21.4,3.2,2.7,206,33,10.3,5.3,9
2002,107,6,28.8,12,20.7,74.5,15.9,40.1,1.7,26.43,0,29.3,18.7,23.6,21.4,20.7,21.1,2.4,1.5,216,51,7.8,6.7,7.7
2002,108,6,29.7,10.8,20.7,51.5,11.5,26.3,2,27.12,0,29.8,18.1,23.6,21.5,20.6,21.1,2.5,1.2,230,59,8.4,7.4,7.7
2002,109,6,26.9,11.5,19.6,46.9,10.7,24.3,1.8,26.96,0,28.4,18.6,22.7,22.8,21.1,21.9,2.8,1.7,246,51,9.6,7.5,6.6
2002,110,6,24.6,8,17.1,58.5,7.6,25.2,1.6,27.89,0,22,14.8,18.2,22.1,20.4,21.2,2.3,1.7,245,40,7.8,7.1,4.6
2002,111,6,29.3,5.2,17.7,59,4.5,22.5,1.9,28.18,0,24.3,13,18.4,20.6,19.5,20.1,1.2,.3,268,71,4.6,6.6,6.4
2002,112,6,33.1,6.2,20.7,57.1,3.5,20,2.4,28.47,0,27.5,14.2,20.5,20.3,19.4,19.8,1.2,.3,257,70,5.3,7.1,7.9
2002,113,6,33.9,11.4,23,47.1,4.5,17,2.7,27.82,0,27.8,16.6,21.8,20.7,20,20.3,2,1.1,234,55,7,7.9,9.3
2002,114,6,34.9,14.5,25.6,42.9,6,18.7,3,24.04,0,25.4,16.5,20.7,21.1,20.3,20.7,2.3,1.4,261,49,8.7,7.3,10.9
2002,115,6,34.1,16.4,26.6,55.9,14,30.8,2.6,24.69,0,29.6,19,23.4,21.1,20.5,20.7,2,1.2,229,53,10.1,7.1,11.6
2002,116,6,26.2,14.6,20.2,58.3,17,33.1,1.7,23.63,0,26,18.6,22.2,21.5,20.9,21.2,4.2,3.2,231,40,13.2,7.3,7.6
2002,117,6,25.9,10.5,18.8,77,26,46.2,1.3,27.5,0,28.2,17.5,22.5,21.4,20.6,21,1.9,.8,254,62,7.3,6.2,5.8
2002,118,6,29.5,10.1,20.9,63.6,11.4,33.5,1.9,24.37,0,28.6,17.7,23,21.5,20.8,21.2,1.2,.5,192,64,6,5.8,7.4
2002,119,6,32.5,16.5,23.9,43.9,9,24.6,2.4,19.39,0,28.1,19.9,23.5,21.6,21.1,21.4,1.7,.8,180,58,5.6,5.3,11.3
2002,120,6,31.1,12.5,22.4,36.7,9.1,18,2.4,28.28,0,28.9,18.3,23.5,21.8,21.1,21.5,2.9,1.8,238,50,8.4,8.5,9
2002,121,6,25.4,13.8,19.6,50.4,8.8,23.8,1.8,16.12,0,24.2,19.4,21.6,21.9,21.1,21.5,2.3,1.8,256,39,6.9,4.7,6.8
2002,122,6,29.4,8.9,18.5,54.4,10.8,25.4,1.8,27.85,0,27,16.5,21.5,21.4,19.8,20.9,2.2,1.3,237,52,7.1,7.1,7.1
2002,123,6,30,8.1,20,57.4,7.3,23.6,2.1,29.05,0,27.8,17,22.4,21.4,20.6,21,1.3,.2,226,73,4.7,7.1,7.3
2002,124,6,32.8,11.8,22.2,48.2,6.9,23.2,2.3,29.56,0,26.2,16.5,21.4,21.9,21,21.4,1.5,.3,199,72,5.4,7.6,9.1
2002,125,6,33.4,14.7,23.6,44.2,7.6,20.2,2.6,29.69,0,28.2,15.9,21.8,21.6,20.8,21.2,1.8,.5,206,70,7.6,7.9,10.7
2002,126,6,34.1,14.9,24.5,39.3,6.8,18.1,2.8,29.54,0,30.6,17.6,23.8,21.8,21.1,21.4,2,1.2,199,51,6.4,8.2,10.9
2002,127,6,34.4,14.8,24.7,38.5,6.2,17.4,2.8,29.52,0,30.9,18.9,24.6,22.2,21.6,21.9,3.1,2,202,48,9.5,9.3,11
2002,128,6,33,13.2,24.2,48.4,8.8,22.3,2.6,29.67,0,31.4,19.6,25.2,22.6,21.9,22.2,2.3,1.4,231,50,7.5,8.5,9.9
2002,129,6,34.9,15,25.1,39,6.7,20.9,2.8,28.43,0,32,20.2,25.7,22.8,22.2,22.4,1.7,.9,196,55,5.9,7.7,11.1
2002,130,6,34.8,15.6,25.7,37.1,5.5,16.1,3.1,29.61,0,31.6,20.5,25.8,23,22.4,22.7,2.8,1.9,233,45,11.4,9.4,11.4
2002,131,6,31.4,13.7,24,35.1,4.9,16,2.7,30.49,0,30.4,20.4,25.2,23.2,22.4,22.8,3.2,2.7,260,33,11.1,9.7,9.6
2002,132,6,33.8,11.8,23.9,46.6,7.4,19.8,2.6,29.72,0,31.8,19.5,25.3,23.1,22.3,22.7,1.5,.7,314,60,7.1,7.9,9.5
2002,133,6,39.4,13.4,26.9,47,3.5,19.5,3.4,30.24,0,33,20.7,26.5,23.2,22.5,22.8,1.5,.2,232,75,7.2,8.5,11.2
2002,134,6,38.5,16,27.9,35.3,4.1,15.3,3.6,30.12,0,31.7,21.6,26.2,24.3,23,23.5,2.1,1.1,224,55,7.2,9.1,12.1
2002,135,6,37.6,18,28,32.2,5.4,15,3.6,30.17,0,26.8,18.9,22.6,24.6,23,23.7,2.8,2.1,178,40,8.3,9.8,12.9
2002,136,6,37,14.6,27,36.7,4.3,13.9,3.3,30.15,0,29.8,17.2,23.3,23.8,22.4,23,2.3,1,195,60,10.7,9.1,11.3
2002,137,6,37.4,13.5,27.1,42.6,6.9,17.1,3.3,30.26,0,28,18.3,23.1,23.7,22.5,23.2,1.9,.7,262,64,6.4,8.6,10.9
2002,138,6,38.7,14.9,28.7,43.1,6.1,16.1,3.6,30.39,0,32.1,18.3,24.9,23.4,22.8,23.1,2.6,1.4,228,55,9.5,9.5,11.7
2002,139,6,36.9,16.9,26.9,41,7,20,3.1,25.65,0,30.9,21.1,26.2,23.9,23.3,23.6,2.6,2,200,40,10.4,8.2,12.3
2002,140,6,36.6,15,26.2,55.3,7.2,21.2,3,30.15,0,31.9,20.8,26.2,24.2,23.5,23.8,3.8,3.2,213,33,12.9,10.4,11.4
2002,141,6,25.9,12.5,19.8,45.3,7.4,23.1,1.9,30.81,0,30.4,20.6,25.3,24.2,23.4,23.8,2.9,2.6,262,27,8.3,8.2,6.4
2002,142,6,28.6,9.8,20.4,40,6.6,18,2.2,27.37,0,29.5,18.7,24.2,24,23,23.5,1.8,.8,251,61,8.3,7,6.9
2002,143,6,32.4,12.9,23.2,37.5,7.6,18.5,2.5,30.61,0,30.9,19.1,24.5,24.3,22.8,23.5,2.2,1,190,60,7.3,8.4,9.5
2002,144,6,33.8,15,24.3,42.6,7.6,20.6,2.7,29.11,0,27.7,18,22.9,24.3,23,23.6,1.7,.7,180,64,7.4,7.7,10.9
2002,145,6,35.9,16.3,26.3,42,7.3,19.2,3.1,28.76,0,30.2,17.8,23.7,23.4,22.7,23,1.6,.4,212,70,5,7.9,11.9
2002,146,6,35.4,16.4,26.1,41.3,9.2,19,3,25.71,0,29.6,19.7,24.6,23.5,23,23.2,3.5,3,186,29,11,8.9,11.9
2002,147,6,34.6,13.2,25,45.7,8,20.6,2.8,28.79,0,31.6,19.6,25.6,23.7,23,23.4,1.4,.5,198,66,5.4,7.6,10.2
2002,148,6,37.1,15.6,27,40.2,7.3,21.3,3.2,30.8,0,34,21.1,27.3,24.1,23.4,23.7,1.4,.1,199,78,5.3,8.3,11.8
2002,149,6,40.5,16.3,29.1,53.7,4.6,18.4,3.8,30.61,0,35,22.3,28.4,24.6,24,24.3,1.5,.6,220,63,4.8,8.7,12.6
2002,150,6,42.4,20.1,31.5,38.8,5.8,16.2,4.3,30.3,0,35.1,23.6,28.7,26.7,24.6,25.4,2,.9,229,59,4.9,9.2,14.3
2002,151,6,40.9,21.6,32.4,29.1,7.3,14.8,4.4,26.84,0,29.3,21.2,25.2,26.5,25.2,25.8,2.7,1.8,246,47,6.1,9,14.8
2002,152,6,40,22.6,31.3,37.6,7.8,17.9,4,28.03,0,34.3,21.9,27.5,25.3,24.8,25.1,2.4,1.3,235,56,7,9,15.1
2002,153,6,39,19.6,29.7,38.1,7.2,17.3,3.8,30.6,0,35.5,23,28.9,25.7,25.2,25.4,2.3,1.4,213,50,8,9.5,13.8
2002,154,6,35.2,20.1,27.6,42.3,7.2,19.3,3.2,30.09,0,34.5,24.4,29,26.1,25.5,25.8,2.6,1.6,229,50,8.4,9.3,13.5
2002,155,6,36.8,18.1,27.2,33,7.4,18.7,3.2,30.11,0,34.2,22.9,28.4,26.1,25.4,25.7,2.4,1,199,62,8.1,8.9,12.9
2002,156,6,40.2,17.8,29.8,44.5,6.4,19.6,3.8,30.39,0,35.9,23.7,29.6,26.1,25.4,25.8,1.6,1,209,51,6,8.7,13.2
2002,157,6,42.9,17.5,31.4,52.7,5.2,19.2,4.3,30.55,0,35.4,24.6,30,28.3,25.8,26.7,1.3,.5,180,64,4.8,8.7,13.3
2002,158,6,42.9,21,32.5,39.2,6.1,16.9,4.4,29.9,0,31.5,23,27,28.3,26.6,27.3,2.2,1.1,216,57,5.8,9.4,14.6
2002,159,6,42,21.3,32.8,45.4,7.9,18.9,4.4,29.51,0,34.7,22,28.1,26.8,25.9,26.3,2.8,1.7,201,51,8.5,10,14.7
2002,160,6,39.9,21,31.1,40.7,6.9,18.2,4,30.24,0,34.9,24.3,29.5,26.8,26.2,26.5,3.1,1.9,221,49,9.3,10.4,14.5
